rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.629506,-0.210113,0.503361,-0.140419,All,#4682B4,0
2,1,-0.608522,-0.468494,0.176341,-0.313533,All,#4682B4,0
3,1,-0.759534,-0.470604,0.827726,-0.315128,All,#4682B4,0
4,1,-0.690519,-0.0587467,0.413613,-0.0391923,All,#4682B4,0
5,1,-0.694479,-0.205752,0.523817,-0.13764,All,#4682B4,0
6,1,-0.635711,-0.472537,0.421846,-0.316174,All,#4682B4,0
7,1,-0.649221,-0.471674,0.374788,-0.314965,All,#4682B4,0
8,1,-0.642214,-0.0550968,0.738503,-0.0364903,All,#4682B4,0
9,1,-0.621751,-0.207078,0.270953,-0.138698,All,#4682B4,0
10,1,-0.707886,-0.10315,0.394607,-0.0687047,All,#4682B4,0
1,2,0.245153,0.191658,-0.0962864,0.128322,All,#4682B4,0
2,2,0.225093,0.157041,-0.171644,0.105244,All,#4682B4,0
3,2,0.240501,0.164743,-0.22644,0.110256,All,#4682B4,0
4,2,0.306499,0.221177,0.114786,0.147743,All,#4682B4,0
5,2,0.257964,0.183474,0.174658,0.122553,All,#4682B4,0
6,2,0.207887,0.161802,-0.302335,0.108201,All,#4682B4,0
7,2,0.121041,0.183696,-0.973403,0.122802,All,#4682B4,0
8,2,0.254535,0.219154,-0.267813,0.146155,All,#4682B4,0
9,2,0.276505,0.186331,0.000713129,0.124685,All,#4682B4,0
10,2,0.265912,0.262791,-0.321491,0.175896,All,#4682B4,0
1,3,0.256962,0.426217,0.160513,0.284514,All,#4682B4,0
2,3,0.176655,0.111529,0.318649,0.0743274,All,#4682B4,0
3,3,0.187975,0.128442,0.382492,0.0857102,All,#4682B4,0
4,3,0.113252,0.096345,-0.216975,0.0642789,All,#4682B4,0
5,3,0.139384,0.214471,-0.385757,0.143493,All,#4682B4,0
6,3,0.123538,0.116604,-0.350442,0.0782405,All,#4682B4,0
7,3,0.219278,0.376006,0.0526387,0.251729,All,#4682B4,0
8,3,0.180839,0.0913229,0.309489,0.0609902,All,#4682B4,0
9,3,0.176212,0.258823,-0.190719,0.173544,All,#4682B4,0
10,3,0.177772,0.106858,0.251391,0.0717407,All,#4682B4,0
1,4,0.00979599,-0.665155,1.1503,-0.444746,All,#4682B4,0
2,4,0.0783754,-0.38377,0.795091,-0.256574,All,#4682B4,0
3,4,-0.0627243,0.0466727,-1.31261,0.0311313,All,#4682B4,0
4,4,0.0542558,-0.0530492,-0.218777,-0.0350823,All,#4682B4,0
5,4,0.0168065,-0.665554,1.46354,-0.445592,All,#4682B4,0
6,4,0.0657892,-0.438308,0.969758,-0.293091,All,#4682B4,0
7,4,-0.0689139,-0.223553,-0.368899,-0.149705,All,#4682B4,0
8,4,-0.0809283,-0.0532272,-1.23254,-0.035655,All,#4682B4,0
9,4,0.0274796,-0.65336,1.40374,-0.436539,All,#4682B4,0
10,4,0.00854785,-0.430377,0.353098,-0.287207,All,#4682B4,0
1,5,-0.183013,-0.041246,0.130811,-0.0277721,All,#4682B4,0
2,5,-0.128473,-0.0922136,0.765843,-0.0616919,All,#4682B4,0
3,5,-0.121461,0.181479,-0.213713,0.121094,All,#4682B4,0
4,5,-0.0750174,0.153245,0.552885,0.102905,All,#4682B4,0
5,5,-0.120239,0.109622,0.644968,0.0737147,All,#4682B4,0
6,5,-0.0810556,-0.0883187,0.796586,-0.0591922,All,#4682B4,0
7,5,-0.120324,0.281514,-0.114995,0.188581,All,#4682B4,0
8,5,-0.117641,0.196854,0.023579,0.131587,All,#4682B4,0
9,5,-0.108641,0.0426433,0.380418,0.0285771,All,#4682B4,0
10,5,-0.185664,0.0430179,0.0385897,0.0280225,All,#4682B4,0
1,6,0.114594,0.45512,0.461375,0.304354,All,#4682B4,0
2,6,0.148724,0.304836,1.08193,0.204506,All,#4682B4,0
3,6,0.126594,0.663398,0.0194897,0.443848,All,#4682B4,0
4,6,0.133035,0.211147,1.44954,0.141043,All,#4682B4,0
5,6,0.125323,0.454959,0.863401,0.304304,All,#4682B4,0
6,6,0.127023,0.305765,0.823024,0.204371,All,#4682B4,0
7,6,0.087467,0.661118,-0.011931,0.442331,All,#4682B4,0
8,6,0.125089,0.218285,2.18992,0.146172,All,#4682B4,0
9,6,0.144858,0.456687,0.744549,0.305058,All,#4682B4,0
10,6,0.115491,0.304073,0.979282,0.203391,All,#4682B4,0
1,7,0.131295,-0.47433,-0.673673,-0.317292,All,#4682B4,0
2,7,0.083335,-0.569518,-0.880074,-0.380822,All,#4682B4,0
3,7,0.143219,-0.602837,-0.534411,-0.403724,All,#4682B4,0
4,7,0.143251,-0.457197,-0.744157,-0.305547,All,#4682B4,0
5,7,0.161342,-0.470476,-0.626556,-0.314807,All,#4682B4,0
6,7,0.145866,-0.568641,-0.636972,-0.38064,All,#4682B4,0
7,7,0.0907371,-0.608298,-0.745489,-0.407574,All,#4682B4,0
8,7,0.179334,-0.465395,-0.556831,-0.311246,All,#4682B4,0
9,7,0.0857868,-0.46661,-0.969275,-0.312277,All,#4682B4,0
10,7,0.119649,-0.56637,-0.608884,-0.378505,All,#4682B4,0
1,8,0.291038,0.114791,0.0162168,0.0769417,All,#4682B4,0
2,8,0.313999,0.336591,-0.0636181,0.225383,All,#4682B4,0
3,8,0.223638,0.1551,-0.188936,0.103256,All,#4682B4,0
4,8,0.21786,0.162482,-0.636869,0.107932,All,#4682B4,0
5,8,0.235801,0.115902,-0.203449,0.0774909,All,#4682B4,0
