rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,-0.673905,-0.339828,7.79748e-10,0.23189,All,#4682B4,0
1,1,-0.711482,-0.350374,-3.17622e-07,0.868424,All,#4682B4,0
2,1,-0.767749,-0.344752,-5.83057e-08,0.761143,All,#4682B4,0
3,1,-0.688551,-0.454103,1.44096e-07,0.732211,All,#4682B4,0
4,1,-0.714511,-0.381977,3.88901e-10,0.635723,All,#4682B4,0
5,1,-0.705804,-0.34282,4.5499e-08,0.223389,All,#4682B4,0
6,1,-0.684978,-0.59864,2.42083e-07,-0.182581,All,#4682B4,0
7,1,-0.684501,-0.497111,-1.05238e-07,-0.311561,All,#4682B4,0
8,1,-0.745524,-0.290424,2.20969e-07,0.514793,All,#4682B4,0
9,1,-0.660397,-0.507842,1.86333e-07,-0.380803,All,#4682B4,0
0,2,0.247166,-0.0675297,9.96414e-08,0.527348,All,#4682B4,0
1,2,0.268563,-0.0198871,3.90486e-08,0.491004,All,#4682B4,0
2,2,0.224249,-0.0411251,-3.74072e-08,0.00879321,All,#4682B4,0
3,2,0.297841,-0.116166,-9.60687e-08,0.116693,All,#4682B4,0
4,2,0.210985,0.122403,1.13792e-07,-0.0608842,All,#4682B4,0
5,2,0.289312,-0.115862,-2.14862e-07,-0.113436,All,#4682B4,0
6,2,0.264536,0.14708,-2.16259e-07,0.325958,All,#4682B4,0
7,2,0.233541,-0.0191284,-1.17692e-07,-0.300196,All,#4682B4,0
8,2,0.226133,0.03691,1.08995e-07,0.165028,All,#4682B4,0
9,2,0.192823,0.127505,4.40535e-08,0.32588,All,#4682B4,0
0,3,0.201922,0.0561594,1.17901e-07,0.767809,All,#4682B4,0
1,3,0.227423,0.02099,-8.83141e-08,0.24416,All,#4682B4,0
2,3,0.30801,-0.0408533,1.26314e-07,-0.62076,All,#4682B4,0
3,3,0.125304,0.244146,-1.57618e-07,0.932211,All,#4682B4,0
4,3,0.2205,-0.068619,1.79941e-07,0.516604,All,#4682B4,0
5,3,0.223611,-0.0165015,-3.249e-08,0.680877,All,#4682B4,0
6,3,0.272105,-0.00566918,5.20516e-08,-0.442695,All,#4682B4,0
