rep,id,eta_fi,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,-0.168329762297085,-0.101669773473601,-0.0194191952495855,-0.384691437896168,0.4940522462045
2,1,-0.198629511130449,0.00675381759961668,-0.040842066888354,0.941331480245911,0.0574449581219962
3,1,-0.226868441278325,-0.0541056883767883,-0.0582496833134938,0.414857319467913,-0.131430240905653
4,1,-0.0976756955700942,-0.0273270838573763,0.107550632031159,-0.0110031098729908,-0.229471016819769
1,2,-0.0339852489226134,-0.00863963633826748,0.158960702768288,0.30663319519568,0.210776512023513
2,2,-0.134786615864325,0.00342409036229707,-0.0443697975141819,0.678627525155314,0.184288790910004
3,2,-0.0862935591421652,0.0290152833649966,-0.0149168780377629,0.470738336506664,0.39972780718416
4,2,-0.149015693599471,-0.0935033573233617,0.0534349154550777,-0.0573464819104936,0.159799022805236
1,3,-0.133382454454415,-0.0800554459276221,0.0817755477494271,-0.0479472044677243,0.0140061202641832
2,3,-0.104582799600403,-0.089391591810847,-0.0204832881947263,-0.334575001346689,0.632482740346776
3,3,-0.0240004104475606,-0.0205572602268749,0.112050464850777,0.562881569999374,-0.494271979175495
4,3,-0.0953777031516077,-0.0350256943246747,-0.0473868050649502,0.317652176609827,0.00767078589249603
1,4,-0.123246501841513,0.231163008874061,0.204622876158442,-2.3329693106048,-0.493749347224845
2,4,-0.0752594313303542,0.223490420737633,-0.117801598707775,2.27414748877535,-0.582410308229548
3,4,-0.206483539361618,0.125927231010563,0.200150864019323,-2.72586185977317,0.35674527579147
4,4,0.0619974281204605,0.261586325265667,-0.0587185324714548,1.9891510974365,-0.720991708865775
1,5,0.310502357004999,0.138474819465773,-0.105233625155653,0.166364522448435,0.0522207987605299
2,5,0.128865106718565,0.0698272700744158,-0.0571781238075113,-0.303711424148045,-0.262545083403921
3,5,0.0761446710032935,0.0594034737103257,-0.182933144311597,-0.198099124084445,-0.390366158616492
4,5,0.159081162359086,0.121122471479877,-0.160351407070884,0.153626989024131,-0.315535920308462
1,6,0.254631725662601,0.350287619335584,0.0301201465247294,0.861403683927064,0.37281488678593
2,6,0.29477555144065,0.308580226804759,0.0210733200366309,0.170997606577667,-0.141084711240201
3,6,0.220998367129747,0.337449360093073,0.197100048111632,0.145173030632816,-0.0484819382787829
4,6,0.177001881774747,0.34744612077156,-0.0551949643416632,0.438787553742535,0.0259875333030775
1,7,0.0524937385884707,0.315049210601385,0.0108996864108959,0.197128862451148,-0.184777841608447
2,7,0.0766338427150766,0.281485834456523,0.0949529082504137,-0.242438796123305,0.0510717541253993
3,7,0.0658848102878665,0.31891950059955,-0.0291746499423606,0.22672126970402,-0.483200523141222
4,7,-0.0424917964806443,0.325684222548098,0.0957115475290924,-0.272762217932759,-0.129041893770983
1,8,0.17433944726128,0.307342036784855,0.214104500204658,-0.33940777352065,0.287491594852352
2,8,0.0992161855530491,0.281522101591396,-0.0140177125688394,0.760792232683325,-0.172223501978791
3,8,0.102416066149848,0.272662777425394,-0.0131320010429405,0.396243891334767,-0.141443776831635
4,8,0.123173760364283,0.246732432651228,0.046456716752036,-0.469094957973915,-0.00587126093300316
1,9,0.0878926433189314,0.0916725985940596,-0.080400126599061,0.652936998809679,0.448840512210007
2,9,0.0116958277595851,0.0601916760293624,0.0338495320240755,0.443814669428794,0.177035689659514
3,9,0.136935688827947,0.0983886430080152,-0.0249735953944006,0.727930068838522,0.391413493319106
4,9,0.124729619623052,0.134647498782548,0.00576953438708516,-0.0699373238704215,0.459407209524557
1,10,0.191503588435222,0.0158156878714708,0.0619359215883275,0.591409585836133,0.544062736343784
2,10,0.0571207858291284,-0.0176168394926246,-0.0391909468277452,0.0355115192843378,0.0287807531830153
3,10,0.171214392921533,0.0645615790699123,0.136079337219514,0.529945656164196,0.159257940342083
4,10,0.189325942469118,-0.0067593451473309,-0.0640285308177906,0.941905264171642,0.273679341891402
1,11,-0.633576179722489,-0.573664374275408,-0.119682545974341,-0.931808394859052,0.379087706137852
2,11,-0.522697277555285,-0.5819131789864,-0.145698331992048,-0.504687431296952,-0.329027773957351
3,11,-0.583095042427767,-0.636121138423953,-0.165003243401669,0.519986251112406,0.448716324408462
4,11,-0.486485244838963,-0.597786559969118,0.0569130706039616,-0.516159725144758,-0.330221704908603
1,12,0.0984996803891614,-0.340225262012071,0.122229575644338,-1.43202017739924,-0.548106138717999
2,12,0.00292032153203825,-0.317437677328546,-0.0576427489377362,-0.467588623309854,0.361945701478971
3,12,0.00304904953012237,-0.272868968453797,-0.0127179812017917,-0.403692005813153,-0.22126777791791
4,12,-0.0156080227665286,-0.350302249448237,-0.0543643127945104,-0.958692975662436,-0.0879212905713342
1,13,-0.00188445640965525,0.0343026016004222,0.00664391075900506,-0.158406112126221,-0.662715735621786
2,13,0.0175581669923385,0.0508809263004251,-0.0104692009676377,-0.464051221241296,-0.16668011939542
3,13,0.243188080103062,0.0777824031767418,-0.0376973476609952,-0.518426179570555,-0.694803552963605
4,13,0.0960945392366871,0.135460124405932,0.0583133898118353,-0.422064203875826,0.0437937673871653
1,14,0.0584507794254314,-0.308633212469466,0.114178288301467,-0.929985240557829,0.298787339669233
2,14,-0.0120705292279926,-0.346369593085573,0.0254450119091167,-1.05561259341182,-0.0173822773343719
3,14,0.0831978382433059,-0.269758212814964,0.0285128812058302,-0.411710195502888,-0.108976875796739
4,14,0.122085701285354,-0.291897068594582,-0.00851708294482156,-0.192645435186411,-0.279498267834891
