rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.751115,-0.243027,-0.00095961,-0.0389389,All,#4682B4,0
2,1,-0.650275,-0.215093,-0.189117,0.00211784,All,#4682B4,0
3,1,-0.693543,-0.623875,0.575443,0.1388,All,#4682B4,0
4,1,-0.726337,-0.247671,0.644851,0.35738,All,#4682B4,0
5,1,-0.69962,-0.288882,0.287426,0.20998,All,#4682B4,0
6,1,-0.724687,-0.2019,0.437442,0.249445,All,#4682B4,0
7,1,-0.72453,-0.949893,1.0683,0.177697,All,#4682B4,0
8,1,-0.659498,-0.405767,0.220388,-0.394455,All,#4682B4,0
9,1,-0.726563,-0.237033,0.39172,0.164174,All,#4682B4,0
10,1,-0.652251,-0.45028,0.925399,0.0164859,All,#4682B4,0
1,2,0.311779,0.123754,0.212635,0.155203,All,#4682B4,0
2,2,0.295509,-0.0335663,0.461553,-0.0959711,All,#4682B4,0
3,2,0.244409,0.178021,-0.141948,-0.0501431,All,#4682B4,0
4,2,0.268558,-0.0227694,0.405978,0.0222902,All,#4682B4,0
5,2,0.206674,0.141073,-0.279218,-0.149615,All,#4682B4,0
6,2,0.228046,0.128007,-0.415519,-0.114957,All,#4682B4,0
7,2,0.262211,0.331739,-0.553105,0.106288,All,#4682B4,0
8,2,0.25124,0.109014,0.0373382,-0.318835,All,#4682B4,0
9,2,0.253205,0.0782832,0.246235,-0.477986,All,#4682B4,0
10,2,0.303153,0.2,0.0457482,-0.0271005,All,#4682B4,0
1,3,0.208381,0.219762,0.111512,0.175085,All,#4682B4,0
2,3,0.169767,0.167031,0.064059,0.0379331,All,#4682B4,0
3,3,0.222263,0.130664,0.458279,0.0559746,All,#4682B4,0
4,3,0.190013,0.126016,0.205349,0.0220831,All,#4682B4,0
5,3,0.179563,0.129048,0.156485,0.329387,All,#4682B4,0
6,3,0.183531,0.0192128,0.456542,0.272039,All,#4682B4,0
7,3,0.175228,0.114726,0.059287,0.024766,All,#4682B4,0
8,3,0.187429,0.148692,0.0356795,0.369005,All,#4682B4,0
9,3,0.178862,0.316682,-0.0762018,-0.0193135,All,#4682B4,0
10,3,0.166911,0.312522,-0.228875,0.519695,All,#4682B4,0
1,4,0.0175083,0.144622,-0.836652,-0.114543,All,#4682B4,0
2,4,-0.013199,0.0514945,-0.624669,0.148548,All,#4682B4,0
3,4,0.0119213,-0.219863,0.183371,-0.344076,All,#4682B4,0
4,4,0.00345179,-0.387387,0.334128,-0.402293,All,#4682B4,0
5,4,-0.0277666,-0.0341275,-0.7552,-0.107345,All,#4682B4,0
6,4,0.026935,-0.236078,0.209016,-0.533232,All,#4682B4,0
7,4,-0.000208887,0.0378687,-0.873908,0.133147,All,#4682B4,0
8,4,-0.0158387,0.0180509,-0.930604,-0.117378,All,#4682B4,0
9,4,0.0138846,-0.42415,0.857795,-0.373524,All,#4682B4,0
10,4,0.0037967,-0.34181,0.376429,-0.379295,All,#4682B4,0
1,5,-0.127632,0.00621519,0.379478,0.21587,All,#4682B4,0
2,5,-0.117488,0.139515,0.531,-0.0736229,All,#4682B4,0
3,5,-0.111949,0.235331,0.352028,0.0696564,All,#4682B4,0
4,5,-0.145755,-0.0509449,0.750842,0.0510768,All,#4682B4,0
5,5,-0.128028,-0.0542624,0.267722,0.183215,All,#4682B4,0
6,5,-0.122944,-0.101096,0.76261,-0.199294,All,#4682B4,0
7,5,-0.0995201,0.192147,0.28432,0.248983,All,#4682B4,0
8,5,-0.104262,0.0707405,0.444596,-0.165995,All,#4682B4,0
9,5,-0.143752,0.164955,0.194533,-0.124085,All,#4682B4,0
10,5,-0.136698,0.150969,0.168762,0.348667,All,#4682B4,0
1,6,0.135238,0.382859,1.43395,0.245038,All,#4682B4,0
2,6,0.10749,0.214662,0.941991,0.058929,All,#4682B4,0
3,6,0.18937,0.51935,1.47932,0.0750497,All,#4682B4,0
4,6,0.105739,0.402905,1.09279,0.104272,All,#4682B4,0
5,6,0.135636,0.582978,0.664179,0.463797,All,#4682B4,0
6,6,0.139706,0.278916,1.16764,0.380619,All,#4682B4,0
7,6,0.133333,0.325426,1.31132,0.145584,All,#4682B4,0
8,6,0.0961228,0.600126,0.0107691,-0.12804,All,#4682B4,0
9,6,0.141727,0.265159,1.15351,0.372354,All,#4682B4,0
10,6,0.171513,0.43433,1.06404,0.223426,All,#4682B4,0
1,7,0.088715,-0.444504,-1.08547,-0.218487,All,#4682B4,0
2,7,0.0113174,-0.575218,-1.10215,0.307032,All,#4682B4,0
3,7,0.133961,-0.397507,-0.848813,0.14606,All,#4682B4,0
4,7,0.108908,-0.444072,-0.861234,0.0286959,All,#4682B4,0
5,7,0.0345812,-0.493548,-1.14093,0.397847,All,#4682B4,0
6,7,0.0762942,-0.450589,-1.05523,-0.0731856,All,#4682B4,0
7,7,0.0899491,-0.403764,-0.847209,0.375643,All,#4682B4,0
8,7,0.126383,-0.363786,-0.901545,0.0764088,All,#4682B4,0
9,7,0.0785768,-0.70051,-0.774117,-0.758035,All,#4682B4,0
10,7,0.109719,-0.538847,-0.744705,-0.281753,All,#4682B4,0
1,8,0.248201,0.0754247,-0.154681,0.281392,All,#4682B4,0
2,8,0.193311,-0.0405411,-0.206988,-0.0847208,All,#4682B4,0
3,8,0.242085,-0.0716115,0.00679195,0.0215378,All,#4682B4,0
4,8,0.265362,0.0888073,-0.20011,-0.0428829,All,#4682B4,0
5,8,0.218304,-0.00083935,-0.280444,-0.0584137,All,#4682B4,0
6,8,0.280907,0.104543,-0.0538827,-0.0580585,All,#4682B4,0
7,8,0.238656,0.0794511,-0.331688,-0.12088,All,#4682B4,0
8,8,0.21519,-0.0531963,-0.0614666,-0.176493,All,#4682B4,0
9,8,0.19397,-0.0398142,-0.285901,-0.155852,All,#4682B4,0
10,8,0.229298,-0.0159755,-0.057696,-0.270684,All,#4682B4,0
1,9,-0.00806661,-0.0955256,0.700455,0.226805,All,#4682B4,0
2,9,-0.0664953,-0.00148796,0.32801,0.229427,All,#4682B4,0
3,9,-0.0388032,-0.139709,0.400338,0.221466,All,#4682B4,0
