rep,id,eta_fi,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,0.197567458752775,0.184968685841516,0.0642278784043682,0.37651445729181,0.0516253400358262
2,1,0.279115417774866,0.176182368976356,-0.00284892253141678,0.446969779251725,-0.0510756759950186
3,1,0.117023436701291,0.148677154017494,-0.0185737424361005,0.765457500789687,-0.0456291713353076
4,1,0.195968444600101,0.17454085196929,-0.0193137760985786,1.48073913871786,-0.0490919029807206
1,2,0.145265820318272,0.136912103162184,-0.0048310271005465,0.888909795519043,-0.0174850003126319
2,2,0.249842201766554,0.218269690925641,-0.00447601984629031,0.771669843160306,-0.00622922111725588
3,2,0.312935324551011,0.216037831081798,0.00745360660002525,1.68854340263026,0.103043020099347
4,2,0.277366597377772,0.170716151669362,-0.00374954369795422,0.519643120226275,-0.0919313194814761
1,3,-0.340190774789498,0.155960606609209,0.0214211542058615,-0.359468637762896,0.00107717423912224
2,3,-0.339385963821715,0.209481935836512,-0.0195573873569375,-0.363244767969497,0.0747927124436263
3,3,-0.264628251298686,0.18454671215243,-0.00759077338953063,-0.163760670772383,-0.00535644298680715
4,3,-0.24332905165653,0.295584197807377,-0.0211478144731814,-0.10078437532376,0.041598087873489
1,4,0.26572388270139,0.209521038107788,-0.0326608249061051,1.75270038107012,-0.0347871419552095
2,4,0.175710806428752,0.19911550616165,0.0742978233735618,1.09029014983696,0.0223261156329779
3,4,0.228340662592088,0.213156703264552,0.0529329745692961,1.09753731605955,0.00955176798209489
4,4,0.259782667597946,0.184059589394253,0.0256195543327618,0.374236394120251,0.0551969766093983
1,5,-0.0790238391553316,-0.145672307287473,-0.0639562937207114,0.0782865026467441,-0.000407620953753352
2,5,0.147748834684799,-0.0700820096540959,-0.0176056570921017,0.975984794216582,0.0032483073453573
3,5,-0.049486374813781,-0.117360891877829,0.0121535947516169,0.683848536597795,0.0669915557659508
4,5,0.172446078922203,-0.0452120708848884,0.00904727617340706,0.776392293775767,-0.00524457739782624
1,6,0.00507543184162998,-0.477654040629652,-0.00647113391433818,-0.784767776123265,0.0863621237915102
2,6,0.153395893496746,-0.432303918651053,-0.0254512497293877,-0.995490115174304,-0.00105674405258682
3,6,0.0728030746181017,-0.469735571329603,-0.0122329461975057,-1.06456579773506,0.0338709276837377
4,6,0.0972555506451854,-0.399245233174107,0.0216037659554864,-0.541727691208742,0.0949638832813275
1,7,0.0682204443260839,-0.433360552514093,0.00180932678741241,-0.0351014968205003,0.0328892329741688
2,7,0.0601965279071972,-0.372223784312701,-0.0527744307342108,-0.579894932629258,0.0438496554491845
3,7,-0.0115083512413303,-0.387678129974378,-0.0107707782410915,-0.465869837515567,-0.0578459535917859
4,7,0.0452778302919974,-0.418486832098517,-0.0228886596424749,-0.16243073097675,0.000435103757117972
1,8,-0.167159910999492,0.0466139942716586,0.0284239994035782,1.94581428254608,0.0763320060860857
2,8,-0.0915021048238787,0.0656801424805336,0.0162961893977145,1.23672873830212,0.0486423597480767
3,8,-0.27450277101751,0.0768782983591434,-0.0321187778364114,1.09595527422298,-0.0329123201039749
4,8,-0.0904886423831087,0.0355362372952643,-0.0171856687450891,1.82626487294607,-0.0443401772647865
1,9,0.0857251383427229,-0.0585040180706953,0.00724509241421289,-0.409713526004175,-0.0583628467873929
2,9,0.0204390720223188,-0.0377131331337059,0.00910399991690403,-0.363942097654893,-0.0561529882873328
3,9,0.0292650413701503,-0.107204620918438,-0.012327078276861,-0.383632445394404,0.0458561171005023
4,9,0.149178798744449,-0.0477554135364358,0.0175103212374736,-0.467158623496404,-0.111515461640012
1,10,-0.277024413382053,0.196394564574307,-0.00590137304434846,-0.271722135473412,0.078788089269425
2,10,-0.317732653177813,0.204266416258009,-0.0207631264783843,-0.457347139044185,-0.00317640206559133
3,10,-0.415080740574821,0.179563085248599,-0.0310436883866996,-0.282364521029344,0.013578966440436
4,10,-0.348999044824554,0.182612762583335,-0.0152090030599243,-0.526016623540128,0.111941598583704
1,11,-0.167055237762233,-0.063861916121243,0.059773475515835,-3.02362291943095,0.0675971352848053
2,11,-0.197042010095441,-0.00333548850429954,-0.0058026544259322,-3.53426986452803,-0.0683769923891031
3,11,-0.140284487751062,0.053639709059087,0.0276252146727245,-2.14071275795008,-0.0702220441692258
4,11,-0.164329931347113,0.0042016659619013,0.0748130903724524,-2.39722174095741,0.041349301886425
1,12,-0.045139576682578,0.216459974393234,0.0246743956785571,0.350353587411347,0.000722015434404533
2,12,0.0799829207692878,0.205737164203684,-0.0369521069372674,0.460657935246429,-0.039773505135059
3,12,-0.00703178008779033,0.21607686154706,-0.0127915213059628,0.866105298899096,0.0715051864746159
4,12,-0.0450544930726989,0.202812897781093,-0.00392026025600112,-0.094471972596379,-0.0746594459788974
1,13,0.0495620881606054,-0.443844709556987,-0.0176840034936383,-0.535995800198726,0.0930536232904027
2,13,0.0993709227241232,-0.457757887925484,-0.0449575666761226,-0.724044827960815,0.0248856383284948
3,13,0.0765670111046341,-0.41578850052051,-0.00424824550554259,-0.589410886984929,0.0769440281481968
4,13,0.071316790549932,-0.495289475603876,-0.0507800700095573,-1.2101957830623,-0.00206839856477181
1,14,-0.237240720286524,0.190701869066438,-0.0377211963370097,-0.551385932876436,0.071055031116964
2,14,-0.336656672583561,0.188957584221312,-0.031300341816797,-0.194758815480874,-0.146958739986415
3,14,-0.265733198475608,0.243624657067283,0.0235952233774821,0.0468642060948095,-0.0551519403860388
4,14,-0.255709645268732,0.161485009770276,-0.0160733966421884,-0.569308805057283,-0.114645474421095
