rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.630902,-0.396051,0.353716,-0.168003,All,#4682B4,0
2,1,-0.71634,-0.603891,0.768917,0.31247,All,#4682B4,0
3,1,-0.65791,-0.500412,0.594695,-0.434254,All,#4682B4,0
4,1,-0.695026,-0.525696,0.638659,0.0619185,All,#4682B4,0
5,1,-0.684747,-0.490641,0.25317,-0.0552688,All,#4682B4,0
6,1,-0.593772,-0.833022,1.01851,-0.00141647,All,#4682B4,0
7,1,-0.666084,-0.431031,0.593922,0.143504,All,#4682B4,0
8,1,-0.608406,-0.132795,-0.352043,0.0272969,All,#4682B4,0
9,1,-0.676421,-0.476869,0.47387,-0.199874,All,#4682B4,0
10,1,-0.696695,-0.249237,-0.193018,0.0539648,All,#4682B4,0
11,1,-0.652283,-0.465687,0.419069,0.12051,All,#4682B4,0
12,1,-0.688396,-0.340638,0.528183,0.353944,All,#4682B4,0
13,1,-0.674371,-0.333107,0.198648,0.412105,All,#4682B4,0
14,1,-0.642645,-0.294567,0.617282,-0.0255001,All,#4682B4,0
15,1,-0.635997,-0.242693,-0.110617,-0.069457,All,#4682B4,0
16,1,-0.66299,-0.338093,0.278562,0.206138,All,#4682B4,0
17,1,-0.66665,-0.407201,0.541451,-0.10093,All,#4682B4,0
18,1,-0.720662,-0.379509,0.192496,0.113194,All,#4682B4,0
19,1,-0.663414,-0.50472,0.499237,0.134196,All,#4682B4,0
20,1,-0.764336,-0.273699,0.126508,0.351689,All,#4682B4,0
21,1,-0.675176,-0.372342,0.63687,0.453738,All,#4682B4,0
22,1,-0.669161,-0.256195,0.31111,-0.194457,All,#4682B4,0
23,1,-0.669854,-0.627311,0.588977,0.134375,All,#4682B4,0
24,1,-0.695049,-0.435168,0.571756,0.0143369,All,#4682B4,0
25,1,-0.696977,-0.436956,0.167914,0.08951,All,#4682B4,0
26,1,-0.672137,-0.408052,0.0275396,0.196475,All,#4682B4,0
27,1,-0.73839,-0.340735,0.265916,0.570735,All,#4682B4,0
28,1,-0.667979,-0.40683,0.532244,-0.066682,All,#4682B4,0
29,1,-0.680304,-0.344075,0.432712,0.00568933,All,#4682B4,0
30,1,-0.655924,-0.318202,-0.289267,-0.19509,All,#4682B4,0
31,1,-0.645965,-0.936601,0.971702,0.233141,All,#4682B4,0
32,1,-0.681412,-0.443707,0.273702,-0.0916458,All,#4682B4,0
33,1,-0.690869,-0.312179,0.478351,0.109784,All,#4682B4,0
34,1,-0.630825,-0.557035,1.07124,-0.151848,All,#4682B4,0
35,1,-0.710234,-0.388556,0.143483,0.0371332,All,#4682B4,0
36,1,-0.702554,-0.505481,0.0521145,0.0390403,All,#4682B4,0
37,1,-0.678136,-0.452866,0.282883,-0.00508478,All,#4682B4,0
38,1,-0.714572,-0.38047,0.284908,0.0636205,All,#4682B4,0
39,1,-0.677896,-0.364277,0.0303275,0.294931,All,#4682B4,0
40,1,-0.682908,-0.235278,0.550852,0.146062,All,#4682B4,0
41,1,-0.663844,-0.403881,0.418008,-0.299001,All,#4682B4,0
42,1,-0.658438,-0.471807,0.546289,-0.303191,All,#4682B4,0
43,1,-0.668736,-0.488496,0.860278,0.0407511,All,#4682B4,0
44,1,-0.660187,-0.346362,0.407162,-0.154932,All,#4682B4,0
45,1,-0.692151,-0.553017,0.644128,0.0342546,All,#4682B4,0
46,1,-0.648103,-0.623228,0.886729,-0.199797,All,#4682B4,0
47,1,-0.672166,-0.290821,0.45303,-0.0499538,All,#4682B4,0
48,1,-0.657461,-0.517948,-0.014349,-0.00777686,All,#4682B4,0
49,1,-0.694871,-0.482284,0.666557,0.181213,All,#4682B4,0
50,1,-0.744503,-0.769351,0.848733,0.470735,All,#4682B4,0
1,2,0.231841,0.268222,-0.726289,-0.0597594,All,#4682B4,0
2,2,0.220192,0.210976,-0.290064,0.476054,All,#4682B4,0
3,2,0.233289,0.299513,-0.576171,-0.175366,All,#4682B4,0
4,2,0.302233,0.14319,0.190169,-0.210197,All,#4682B4,0
5,2,0.306235,0.113437,0.253912,-0.0718638,All,#4682B4,0
6,2,0.231547,0.119148,0.0108595,-0.390539,All,#4682B4,0
