rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.640311,-0.284007,0.337455,0.127658,All,#4682B4,0
2,1,-0.618629,-0.126585,-0.353275,-0.024652,All,#4682B4,0
3,1,-0.694528,-0.351888,0.392243,0.0523396,All,#4682B4,0
4,1,-0.693631,-0.248087,0.440884,0.29792,All,#4682B4,0
5,1,-0.663712,-0.242674,0.295184,0.174688,All,#4682B4,0
6,1,-0.674364,-0.263141,0.521047,0.0110612,All,#4682B4,0
7,1,-0.662867,-0.537569,0.411578,0.18027,All,#4682B4,0
8,1,-0.67022,-0.391195,0.160459,-0.394043,All,#4682B4,0
9,1,-0.681924,-0.188354,0.392792,0.151595,All,#4682B4,0
10,1,-0.642044,-0.409819,1.21467,-0.183891,All,#4682B4,0
1,2,0.323486,0.123051,0.436138,-0.383069,All,#4682B4,0
2,2,0.276626,0.0712757,0.0760665,-0.127552,All,#4682B4,0
3,2,0.235848,0.125918,-0.0820962,-0.104123,All,#4682B4,0
4,2,0.246889,-0.06493,0.237145,-0.0406756,All,#4682B4,0
5,2,0.198225,0.145916,-0.354282,-0.104735,All,#4682B4,0
6,2,0.234435,0.0706771,-0.171212,-0.292787,All,#4682B4,0
7,2,0.257786,0.363816,-0.461785,0.259213,All,#4682B4,0
8,2,0.238018,0.140053,-0.183349,-0.26573,All,#4682B4,0
9,2,0.257487,0.0749831,0.174283,-0.463382,All,#4682B4,0
10,2,0.213551,0.203391,-0.371419,-0.0169045,All,#4682B4,0
1,3,0.212202,0.157022,0.31024,0.144124,All,#4682B4,0
2,3,0.151877,0.134028,0.0476316,0.0887309,All,#4682B4,0
3,3,0.217083,-0.0034318,0.627042,0.0167766,All,#4682B4,0
4,3,0.156202,0.0821258,0.10164,0.0488015,All,#4682B4,0
5,3,0.195344,-0.00423455,0.486999,0.0756965,All,#4682B4,0
6,3,0.193912,0.0884007,0.227952,0.0183107,All,#4682B4,0
7,3,0.175192,0.135013,-0.0293969,0.0542997,All,#4682B4,0
8,3,0.177995,0.132244,-0.0190062,0.235192,All,#4682B4,0
9,3,0.190181,0.263571,0.252403,0.118874,All,#4682B4,0
10,3,0.205948,0.329905,-0.135948,0.470398,All,#4682B4,0
1,4,0.00144457,-0.092177,-0.320047,-0.142829,All,#4682B4,0
2,4,-0.0552602,-0.062059,-0.682149,0.176585,All,#4682B4,0
