rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
1,1,1,40.4977,48.6297,48.6297,0,All,#4682B4,0
2,1,1,42.837,48.4283,48.4283,0,All,#4682B4,0
3,1,1,42.569,48.4508,48.4508,0,All,#4682B4,0
4,1,1,41.0068,48.5849,48.5849,0,All,#4682B4,0
5,1,1,41.9648,48.5021,48.5021,0,All,#4682B4,0
6,1,1,41.2132,48.5669,48.5669,0,All,#4682B4,0
7,1,1,46.839,48.1081,48.1081,0,All,#4682B4,0
8,1,1,41.289,48.5603,48.5603,0,All,#4682B4,0
9,1,1,42.292,48.4742,48.4742,0,All,#4682B4,0
10,1,1,40.4087,48.6375,48.6375,0,All,#4682B4,0
1,1,2,53.8095,96.8759,96.8759,0,All,#4682B4,0
2,1,2,59.7455,96.5007,96.5007,0,All,#4682B4,0
3,1,2,56.3984,96.7074,96.7074,0,All,#4682B4,0
4,1,2,53.6083,96.8893,96.8893,0,All,#4682B4,0
5,1,2,55.7009,96.752,96.752,0,All,#4682B4,0
6,1,2,53.8099,96.8758,96.8758,0,All,#4682B4,0
7,1,2,58.3341,96.5864,96.5864,0,All,#4682B4,0
8,1,2,55.4357,96.7691,96.7691,0,All,#4682B4,0
9,1,2,55.7209,96.7507,96.7507,0,All,#4682B4,0
10,1,2,51.269,97.0493,97.0493,0,All,#4682B4,0
1,1,4,36.8971,57.252,57.252,0,All,#4682B4,0
2,1,4,36.6667,57.2744,57.2744,0,All,#4682B4,0
3,1,4,33.907,57.555,57.555,0,All,#4682B4,0
4,1,4,33.7318,57.5735,57.5735,0,All,#4682B4,0
5,1,4,34.1988,57.5242,57.5242,0,All,#4682B4,0
6,1,4,34.8914,57.4524,57.4524,0,All,#4682B4,0
7,1,4,33.5314,57.5949,57.5949,0,All,#4682B4,0
8,1,4,33.5796,57.5897,57.5897,0,All,#4682B4,0
9,1,4,36.5852,57.2824,57.2824,0,All,#4682B4,0
10,1,4,34.3168,57.5119,57.5119,0,All,#4682B4,0
1,1,6,30.1653,33.5746,33.5746,0,All,#4682B4,0
2,1,6,27.3928,33.9203,33.9203,0,All,#4682B4,0
3,1,6,27.5747,33.8966,33.8966,0,All,#4682B4,0
4,1,6,28.0521,33.835,33.835,0,All,#4682B4,0
5,1,6,27.7903,33.8686,33.8686,0,All,#4682B4,0
6,1,6,29.1333,33.6994,33.6994,0,All,#4682B4,0
7,1,6,29.0515,33.7095,33.7095,0,All,#4682B4,0
8,1,6,26.8281,33.9949,33.9949,0,All,#4682B4,0
9,1,6,30.1773,33.5732,33.5732,0,All,#4682B4,0
10,1,6,29.8934,33.6071,33.6071,0,All,#4682B4,0
1,1,8.25,26.0964,26.0709,26.0709,0,All,#4682B4,0
2,1,8.25,22.4432,26.6115,26.6115,0,All,#4682B4,0
3,1,8.25,23.7488,26.4088,26.4088,0,All,#4682B4,0
4,1,8.25,24.4909,26.2985,26.2985,0,All,#4682B4,0
5,1,8.25,23.9486,26.3788,26.3788,0,All,#4682B4,0
6,1,8.25,25.5106,26.1523,26.1523,0,All,#4682B4,0
7,1,8.25,25.0921,26.2116,26.2116,0,All,#4682B4,0
8,1,8.25,22.8579,26.5459,26.5459,0,All,#4682B4,0
9,1,8.25,26.2809,26.0456,26.0456,0,All,#4682B4,0
10,1,8.25,26.1398,26.0649,26.0649,0,All,#4682B4,0
1,2,1,20.1064,44.6797,44.6797,0,All,#4682B4,0
2,2,1,21.2516,44.4811,44.4811,0,All,#4682B4,0
3,2,1,21.3831,44.459,44.459,0,All,#4682B4,0
4,2,1,21.8439,44.3826,44.3826,0,All,#4682B4,0
5,2,1,21.1686,44.4952,44.4952,0,All,#4682B4,0
6,2,1,22.2498,44.3166,44.3166,0,All,#4682B4,0
7,2,1,19.3232,44.8222,44.8222,0,All,#4682B4,0
8,2,1,21.4843,44.4421,44.4421,0,All,#4682B4,0
9,2,1,21.8451,44.3824,44.3824,0,All,#4682B4,0
10,2,1,19.4441,44.7998,44.7998,0,All,#4682B4,0
1,2,2,30.3614,93.5858,93.5858,0,All,#4682B4,0
2,2,2,31.9848,93.3991,93.3991,0,All,#4682B4,0
3,2,2,31.5401,93.4493,93.4493,0,All,#4682B4,0
4,2,2,32.3801,93.3551,93.3551,0,All,#4682B4,0
5,2,2,32.3036,93.3635,93.3635,0,All,#4682B4,0
6,2,2,32.5017,93.3416,93.3416,0,All,#4682B4,0
7,2,2,29.7251,93.6618,93.6618,0,All,#4682B4,0
8,2,2,31.8282,93.4167,93.4167,0,All,#4682B4,0
9,2,2,31.8913,93.4096,93.4096,0,All,#4682B4,0
10,2,2,28.536,93.8081,93.8081,0,All,#4682B4,0
1,2,4,15.9211,49.6607,49.6607,0,All,#4682B4,0
2,2,4,16.1,49.6206,49.6206,0,All,#4682B4,0
3,2,4,15.7381,49.7022,49.7022,0,All,#4682B4,0
4,2,4,15.9233,49.6602,49.6602,0,All,#4682B4,0
5,2,4,17.6237,49.2965,49.2965,0,All,#4682B4,0
6,2,4,15.5218,49.7518,49.7518,0,All,#4682B4,0
7,2,4,17.4054,49.3412,49.3412,0,All,#4682B4,0
8,2,4,15.8562,49.6753,49.6753,0,All,#4682B4,0
9,2,4,15.2197,49.8222,49.8222,0,All,#4682B4,0
10,2,4,15.7328,49.7033,49.7033,0,All,#4682B4,0
1,2,6,10.0525,28.4297,28.4297,0,All,#4682B4,0
2,2,6,9.93002,28.4736,28.4736,0,All,#4682B4,0
3,2,6,10.2437,28.3622,28.3622,0,All,#4682B4,0
4,2,6,10.1278,28.403,28.403,0,All,#4682B4,0
5,2,6,11.0444,28.0924,28.0924,0,All,#4682B4,0
6,2,6,10.1047,28.4111,28.4111,0,All,#4682B4,0
7,2,6,11.2506,28.026,28.026,0,All,#4682B4,0
8,2,6,10.1569,28.3927,28.3927,0,All,#4682B4,0
9,2,6,9.97107,28.4589,28.4589,0,All,#4682B4,0
10,2,6,10.8076,28.1701,28.1701,0,All,#4682B4,0
1,2,8,7.26703,24.4019,24.4019,0,All,#4682B4,0
2,2,8,7.14886,24.4606,24.4606,0,All,#4682B4,0
3,2,8,7.69732,24.1956,24.1956,0,All,#4682B4,0
4,2,8,7.51405,24.282,24.282,0,All,#4682B4,0
5,2,8,7.83765,24.1309,24.1309,0,All,#4682B4,0
6,2,8,7.6644,24.211,24.211,0,All,#4682B4,0
7,2,8,7.98979,24.0619,24.0619,0,All,#4682B4,0
8,2,8,7.56575,24.2574,24.2574,0,All,#4682B4,0
9,2,8,7.55812,24.2611,24.2611,0,All,#4682B4,0
10,2,8,8.3323,23.9115,23.9115,0,All,#4682B4,0
1,2,10,5.66583,20.4257,20.4257,0,All,#4682B4,0
2,2,10,5.61565,20.4576,20.4576,0,All,#4682B4,0
3,2,10,6.12405,20.1469,20.1469,0,All,#4682B4,0
4,2,10,5.96199,20.243,20.243,0,All,#4682B4,0
5,2,10,6.07348,20.1766,20.1766,0,All,#4682B4,0
6,2,10,6.13503,20.1405,20.1405,0,All,#4682B4,0
7,2,10,6.11446,20.1525,20.1525,0,All,#4682B4,0
8,2,10,6.02242,20.2069,20.2069,0,All,#4682B4,0
9,2,10,6.01208,20.2131,20.2131,0,All,#4682B4,0
10,2,10,6.73416,19.8064,19.8064,0,All,#4682B4,0
1,2,11.5,4.81968,19.4784,19.4784,0,All,#4682B4,0
2,2,11.5,4.82062,19.4777,19.4777,0,All,#4682B4,0
3,2,11.5,5.23132,19.1845,19.1845,0,All,#4682B4,0
4,2,11.5,5.10101,19.275,19.275,0,All,#4682B4,0
5,2,11.5,5.19898,19.2068,19.2068,0,All,#4682B4,0
6,2,11.5,5.25284,19.1698,19.1698,0,All,#4682B4,0
7,2,11.5,5.18015,19.2198,19.2198,0,All,#4682B4,0
8,2,11.5,5.16515,19.2302,19.2302,0,All,#4682B4,0
9,2,11.5,5.11447,19.2655,19.2655,0,All,#4682B4,0
10,2,11.5,5.8099,18.8085,18.8085,0,All,#4682B4,0
1,3,1,21.0714,55.7184,55.7184,0,All,#4682B4,0
2,3,1,21.5011,55.646,55.646,0,All,#4682B4,0
3,3,1,20.8259,55.7604,55.7604,0,All,#4682B4,0
4,3,1,20.9268,55.7431,55.7431,0,All,#4682B4,0
5,3,1,21.8362,55.5906,55.5906,0,All,#4682B4,0
6,3,1,22.1244,55.5436,55.5436,0,All,#4682B4,0
7,3,1,21.2527,55.6877,55.6877,0,All,#4682B4,0
8,3,1,21.0505,55.7219,55.7219,0,All,#4682B4,0
9,3,1,20.0067,55.9043,55.9043,0,All,#4682B4,0
10,3,1,19.3525,56.0235,56.0235,0,All,#4682B4,0
1,3,2,31.0324,94.5901,94.5901,0,All,#4682B4,0
2,3,2,31.7537,94.5078,94.5078,0,All,#4682B4,0
3,3,2,30.5855,94.6421,94.6421,0,All,#4682B4,0
4,3,2,31.0508,94.588,94.588,0,All,#4682B4,0
5,3,2,31.3643,94.552,94.552,0,All,#4682B4,0
6,3,2,32.2708,94.4499,94.4499,0,All,#4682B4,0
7,3,2,31.0559,94.5874,94.5874,0,All,#4682B4,0
8,3,2,31.1188,94.5802,94.5802,0,All,#4682B4,0
9,3,2,28.8787,94.848,94.848,0,All,#4682B4,0
10,3,2,28.8196,94.8553,94.8553,0,All,#4682B4,0
1,3,4,16.0611,49.1489,49.1489,0,All,#4682B4,0
2,3,4,16.8113,48.9853,48.9853,0,All,#4682B4,0
3,3,4,16.2713,49.1023,49.1023,0,All,#4682B4,0
4,3,4,16.8933,48.9678,48.9678,0,All,#4682B4,0
5,3,4,15.8524,49.1958,49.1958,0,All,#4682B4,0
6,3,4,16.522,49.0475,49.0475,0,All,#4682B4,0
7,3,4,16.6474,49.0204,49.0204,0,All,#4682B4,0
8,3,4,16.5633,49.0385,49.0385,0,All,#4682B4,0
9,3,4,16.4703,49.0587,49.0587,0,All,#4682B4,0
10,3,4,16.8594,48.975,48.975,0,All,#4682B4,0
1,3,6,10.6517,27.0176,27.0176,0,All,#4682B4,0
2,3,6,11.1552,26.852,26.852,0,All,#4682B4,0
3,3,6,10.993,26.9045,26.9045,0,All,#4682B4,0
4,3,6,11.2254,26.8295,26.8295,0,All,#4682B4,0
5,3,6,11.0516,26.8855,26.8855,0,All,#4682B4,0
6,3,6,11.1084,26.8671,26.8671,0,All,#4682B4,0
7,3,6,11.3863,26.7785,26.7785,0,All,#4682B4,0
8,3,6,10.9448,26.9203,26.9203,0,All,#4682B4,0
9,3,6,11.8868,26.6243,26.6243,0,All,#4682B4,0
10,3,6,11.4843,26.7478,26.7478,0,All,#4682B4,0
1,3,8,8.08319,19.8617,19.8617,0,All,#4682B4,0
2,3,8,8.45448,19.7007,19.7007,0,All,#4682B4,0
3,3,8,8.42095,19.7149,19.7149,0,All,#4682B4,0
4,3,8,8.46911,19.6945,19.6945,0,All,#4682B4,0
5,3,8,8.66849,19.611,19.611,0,All,#4682B4,0
