rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.647748,-0.293488,0.300832,-1.34153e-08,All,#4682B4,0
2,1,-0.719583,-0.139264,0.44119,3.00868e-09,All,#4682B4,0
3,1,-0.703985,-0.859904,0.823671,1.27869e-08,All,#4682B4,0
4,1,-0.658992,-0.354368,0.244479,-5.35066e-08,All,#4682B4,0
5,1,-0.767287,-0.0919213,0.31836,4.25251e-09,All,#4682B4,0
6,1,-0.675962,-0.523766,0.938294,-2.5367e-08,All,#4682B4,0
7,1,-0.666584,-0.550578,0.467825,-1.01126e-08,All,#4682B4,0
8,1,-0.702207,-0.291182,0.248855,-3.34235e-08,All,#4682B4,0
9,1,-0.675767,-0.372422,0.511672,1.95324e-08,All,#4682B4,0
10,1,-0.694953,-0.175345,0.0344047,-2.03878e-11,All,#4682B4,0
1,2,0.222363,0.13215,-0.115924,-6.35004e-09,All,#4682B4,0
2,2,0.238893,0.200908,-0.611531,-2.32099e-08,All,#4682B4,0
3,2,0.188344,0.335964,-1.11567,9.41238e-09,All,#4682B4,0
4,2,0.279614,0.089378,0.289432,-1.2543e-08,All,#4682B4,0
5,2,0.250935,0.0740361,0.138173,-5.34408e-08,All,#4682B4,0
6,2,0.208004,0.221968,-0.37868,-2.46873e-09,All,#4682B4,0
7,2,0.285474,0.121792,0.31862,-2.47017e-09,All,#4682B4,0
8,2,0.289277,0.193516,-0.0434054,5.88809e-09,All,#4682B4,0
9,2,0.251531,0.134803,-0.00786441,-4.43133e-08,All,#4682B4,0
10,2,0.270023,0.191368,-0.158107,-1.8987e-08,All,#4682B4,0
1,3,0.184736,0.0488593,0.641051,-9.38875e-09,All,#4682B4,0
2,3,0.149481,0.0313289,0.450921,8.7225e-09,All,#4682B4,0
3,3,0.172421,0.158716,0.00823166,1.91025e-09,All,#4682B4,0
4,3,0.187678,0.0889363,0.157318,-7.91844e-09,All,#4682B4,0
5,3,0.163118,0.207828,0.322239,-2.23078e-08,All,#4682B4,0
6,3,0.186168,0.251236,-0.083012,3.24661e-08,All,#4682B4,0
7,3,0.195825,0.28738,-0.078303,-2.33745e-08,All,#4682B4,0
8,3,0.210025,0.0949154,0.28758,3.06745e-09,All,#4682B4,0
9,3,0.218228,0.19251,0.0425604,2.2969e-08,All,#4682B4,0
10,3,0.17458,0.0298118,0.32636,-1.89029e-08,All,#4682B4,0
1,4,-0.0163058,-0.0740897,-0.586458,2.23102e-08,All,#4682B4,0
2,4,-0.0695916,-0.0355547,-0.94295,-2.40243e-08,All,#4682B4,0
3,4,-0.016612,-0.0725454,-0.775197,6.0687e-10,All,#4682B4,0
4,4,-0.0260319,-0.00176125,-0.987018,5.87491e-08,All,#4682B4,0
5,4,-0.015897,-0.0483116,-0.431146,2.68918e-08,All,#4682B4,0
6,4,-0.0586759,-0.00681279,-1.16244,-4.61875e-10,All,#4682B4,0
7,4,-0.0190088,0.0634925,-1.14868,-1.75048e-09,All,#4682B4,0
8,4,0.0209592,0.0270144,-0.676712,-1.41431e-09,All,#4682B4,0
9,4,0.0226423,-0.000945937,-0.303543,-4.84201e-08,All,#4682B4,0
10,4,-0.0273164,-0.0796598,-0.527902,-1.05195e-09,All,#4682B4,0
1,5,-0.112138,-0.234415,0.832305,-1.61993e-08,All,#4682B4,0
2,5,-0.11699,0.00905232,0.72659,-2.8534e-08,All,#4682B4,0
3,5,-0.0951098,0.180355,0.317532,1.14588e-08,All,#4682B4,0
4,5,-0.126672,-0.00896131,0.403931,-8.68498e-09,All,#4682B4,0
5,5,-0.121461,0.00588546,0.447114,-2.1597e-08,All,#4682B4,0
6,5,-0.122895,0.0462573,0.406218,5.29103e-08,All,#4682B4,0
7,5,-0.158728,0.0717602,0.209227,5.07256e-08,All,#4682B4,0
8,5,-0.129843,0.0728459,0.344585,3.70924e-08,All,#4682B4,0
9,5,-0.137646,0.113844,0.233756,2.68186e-08,All,#4682B4,0
10,5,-0.103932,0.0184075,0.786074,2.97815e-08,All,#4682B4,0
1,6,0.106833,0.371715,0.823141,3.11984e-08,All,#4682B4,0
2,6,0.119681,0.350982,0.600224,-3.31069e-08,All,#4682B4,0
3,6,0.125508,0.305677,1.50901,-9.20771e-10,All,#4682B4,0
4,6,0.145892,0.614687,0.52149,-2.27213e-08,All,#4682B4,0
5,6,0.102024,0.197122,1.19338,1.08432e-08,All,#4682B4,0
6,6,0.163895,0.577999,0.547603,-3.87802e-08,All,#4682B4,0
7,6,0.123629,0.247963,1.39884,3.13778e-08,All,#4682B4,0
8,6,0.122033,0.557876,0.726049,-2.02189e-08,All,#4682B4,0
9,6,0.14646,0.416535,0.774111,-1.28216e-08,All,#4682B4,0
10,6,0.115332,0.175403,1.32986,9.5857e-09,All,#4682B4,0
1,7,0.090461,-0.527367,-0.795734,2.0513e-08,All,#4682B4,0
2,7,0.099583,-0.37454,-1.11003,-1.39723e-08,All,#4682B4,0
3,7,0.082464,-0.64777,-0.71769,1.8055e-08,All,#4682B4,0
4,7,0.100845,-0.406909,-0.934478,9.08875e-09,All,#4682B4,0
5,7,0.109554,-0.542846,-0.826472,2.03934e-08,All,#4682B4,0
6,7,0.109599,-0.458057,-0.883755,-2.60083e-08,All,#4682B4,0
7,7,0.0981802,-0.355029,-1.14041,-3.41531e-08,All,#4682B4,0
8,7,0.097218,-0.498468,-0.7289,2.933e-08,All,#4682B4,0
9,7,0.113065,-0.470114,-0.788547,-4.81531e-08,All,#4682B4,0
10,7,0.10625,-0.529023,-0.752598,8.92709e-09,All,#4682B4,0
1,8,0.162328,-0.151052,-0.242504,-2.12463e-08,All,#4682B4,0
2,8,0.267857,0.00350601,0.0589959,7.2534e-10,All,#4682B4,0
3,8,0.246979,0.023749,-0.121212,1.11562e-08,All,#4682B4,0
4,8,0.240574,0.0901822,-0.277099,-6.06826e-09,All,#4682B4,0
5,8,0.193616,-0.0375934,-0.258124,-1.15314e-08,All,#4682B4,0
6,8,0.258176,0.0568234,-0.210913,4.97496e-09,All,#4682B4,0
7,8,0.22089,-0.0467784,0.122728,-9.07612e-08,All,#4682B4,0
8,8,0.259838,-0.0115036,0.323143,1.54012e-08,All,#4682B4,0
9,8,0.271291,0.102714,-0.119429,6.89774e-09,All,#4682B4,0
10,8,0.23567,0.00397979,-0.1949,-6.16425e-10,All,#4682B4,0
1,9,-0.0272571,-0.298092,1.06526,4.07753e-08,All,#4682B4,0
2,9,-0.0450873,-0.0598882,0.205658,-4.70865e-08,All,#4682B4,0
3,9,-0.0314431,-0.0553336,0.293679,6.96404e-09,All,#4682B4,0
4,9,-0.0393482,-0.145546,0.667189,-3.81843e-08,All,#4682B4,0
5,9,-0.0457922,-0.389702,0.916296,-3.24219e-08,All,#4682B4,0
6,9,-0.0674991,-0.233413,0.575462,-5.6346e-08,All,#4682B4,0
7,9,-0.0198322,-0.352686,1.11443,-2.92063e-08,All,#4682B4,0
8,9,-0.0418621,-0.112802,0.917895,9.57675e-09,All,#4682B4,0
9,9,-0.0649995,-0.1399,0.59419,7.1989e-09,All,#4682B4,0
10,9,-0.022883,-0.151836,0.985929,2.13527e-08,All,#4682B4,0
1,10,-0.433086,-0.222014,-0.580798,-2.6046e-08,All,#4682B4,0
2,10,-0.41979,-0.204024,-0.819614,-4.92882e-10,All,#4682B4,0
3,10,-0.468006,-0.0822574,-1.17422,2.87333e-08,All,#4682B4,0
4,10,-0.472924,-0.187628,-1.16425,-1.82807e-08,All,#4682B4,0
5,10,-0.356014,-0.0990916,-0.547314,2.91075e-08,All,#4682B4,0
6,10,-0.419483,-0.0892124,-0.976772,-5.70874e-09,All,#4682B4,0
7,10,-0.419458,-0.165569,-0.732849,-3.69779e-08,All,#4682B4,0
8,10,-0.444518,-0.333486,-0.616445,1.27594e-08,All,#4682B4,0
9,10,-0.402313,-0.175882,-0.521879,-5.40369e-09,All,#4682B4,0
10,10,-0.408095,-0.0911024,-0.699528,-4.79624e-08,All,#4682B4,0
1,11,0.242905,0.169382,0.326237,-3.30085e-08,All,#4682B4,0
2,11,0.24149,0.286802,-0.166668,1.37316e-08,All,#4682B4,0
