rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-2.58982,-0.670943,0.0538365,-1.02318,All,#4682B4,0
2,1,-2.48354,-0.797597,0.697885,-0.174641,All,#4682B4,0
3,1,-2.47781,-0.985597,1.31072,-0.853219,All,#4682B4,0
4,1,-2.76223,-1.69771,-0.220254,0.425077,All,#4682B4,0
5,1,-2.41426,-0.789083,0.167774,-0.869082,All,#4682B4,0
6,1,-2.44293,-0.530363,0.180984,-0.765027,All,#4682B4,0
7,1,-2.71173,0.53589,0.920232,-2.76266,All,#4682B4,0
8,1,-2.52445,-1.14034,-0.190552,-0.30005,All,#4682B4,0
9,1,-2.57884,-0.907931,0.461119,-0.976115,All,#4682B4,0
10,1,-2.39217,-0.401859,0.135151,-0.807307,All,#4682B4,0
11,1,-2.64652,-0.385469,0.151106,-1.65868,All,#4682B4,0
12,1,-2.61215,-2.04398,-0.0875103,0.733919,All,#4682B4,0
13,1,-2.49677,-0.866672,0.892063,-1.30196,All,#4682B4,0
14,1,-2.74307,-0.335491,-0.447225,-0.562438,All,#4682B4,0
15,1,-2.62765,-1.29705,0.361144,-0.67695,All,#4682B4,0
16,1,-2.61629,-1.36816,0.700051,-0.290339,All,#4682B4,0
17,1,-2.67348,-1.16365,0.544884,-1.20834,All,#4682B4,0
18,1,-2.79405,0.39524,-0.233266,-1.11456,All,#4682B4,0
19,1,-2.64804,-0.0105964,0.79158,-1.62397,All,#4682B4,0
20,1,-2.61791,-0.121748,0.715083,-1.25044,All,#4682B4,0
21,1,-2.62484,-0.58468,0.626884,-2.07898,All,#4682B4,0
22,1,-2.76155,-0.400773,0.375014,-0.472479,All,#4682B4,0
23,1,-2.5177,-1.43964,0.160831,-0.107739,All,#4682B4,0
24,1,-2.55018,-1.05072,0.279571,-0.122326,All,#4682B4,0
25,1,-2.43595,-1.80473,0.962477,-0.480817,All,#4682B4,0
26,1,-2.80034,-0.861847,-0.314639,-0.0557997,All,#4682B4,0
27,1,-2.86842,-1.91965,0.210019,0.104682,All,#4682B4,0
28,1,-2.5664,-1.34841,0.200599,0.352724,All,#4682B4,0
