rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.655122,-0.324897,0.0319611,-0.33454,All,#4682B4,0
2,1,-0.628237,-0.189225,0.414314,-0.186284,All,#4682B4,0
3,1,-0.626787,-0.354374,0.778134,-0.359554,All,#4682B4,0
4,1,-0.698735,-0.252081,-0.130758,-0.234802,All,#4682B4,0
5,1,-0.610713,-0.31889,0.0996025,-0.325609,All,#4682B4,0
6,1,-0.617964,-0.248545,0.107445,-0.255562,All,#4682B4,0
7,1,-0.685962,-0.417526,0.546315,-0.459328,All,#4682B4,0
8,1,-0.638587,-0.280063,-0.113125,-0.276555,All,#4682B4,0
9,1,-0.652345,-0.362406,0.273753,-0.369807,All,#4682B4,0
10,1,-0.605124,-0.231375,0.0802354,-0.23984,All,#4682B4,0
11,1,-0.669466,-0.389177,0.0897071,-0.409525,All,#4682B4,0
12,1,-0.66077,-0.261485,-0.0519523,-0.237609,All,#4682B4,0
13,1,-0.631584,-0.415951,0.529592,-0.428134,All,#4682B4,0
14,1,-0.693889,-0.172069,-0.265505,-0.177593,All,#4682B4,0
15,1,-0.664692,-0.382031,0.214401,-0.382682,All,#4682B4,0
16,1,-0.661819,-0.322842,0.4156,-0.317669,All,#4682B4,0
17,1,-0.676284,-0.456404,0.323482,-0.465299,All,#4682B4,0
18,1,-0.706784,-0.133383,-0.138483,-0.15145,All,#4682B4,0
19,1,-0.669851,-0.3092,0.469938,-0.331586,All,#4682B4,0
20,1,-0.662227,-0.260325,0.424524,-0.276799,All,#4682B4,0
21,1,-0.663981,-0.507675,0.372162,-0.532498,All,#4682B4,0
22,1,-0.698563,-0.16784,0.222635,-0.171682,All,#4682B4,0
23,1,-0.636879,-0.302307,0.0954805,-0.294129,All,#4682B4,0
24,1,-0.645095,-0.228902,0.165973,-0.223538,All,#4682B4,0
25,1,-0.616198,-0.44436,0.571394,-0.438889,All,#4682B4,0
26,1,-0.708375,-0.179332,-0.186792,-0.174316,All,#4682B4,0
27,1,-0.725598,-0.356137,0.124682,-0.341797,All,#4682B4,0
28,1,-0.649197,-0.19736,0.11909,-0.183427,All,#4682B4,0
