rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-2.27565,-1.04596,0.489851,0.49756,All,#4682B4,0
2,1,-2.35818,-1.09482,0.239135,1.42088,All,#4682B4,0
3,1,-2.72457,-0.314514,0.699026,-0.630693,All,#4682B4,0
4,1,-2.30846,-1.26133,0.688683,0.298499,All,#4682B4,0
5,1,-2.99271,0.453138,0.180098,-0.65392,All,#4682B4,0
6,1,-2.44423,-0.923692,0.316129,1.29176,All,#4682B4,0
7,1,-1.98356,-1.79377,0.285025,0.503235,All,#4682B4,0
8,1,-2.392,-1.10046,0.641738,0.178148,All,#4682B4,0
9,1,-2.11522,-1.33662,1.01513,0.695391,All,#4682B4,0
10,1,-2.61061,-0.584674,-0.649765,1.03597,All,#4682B4,0
11,1,-1.70796,-2.33294,0.795963,0.851958,All,#4682B4,0
12,1,-1.67453,-2.53678,0.602048,1.2642,All,#4682B4,0
13,1,-2.11042,-1.15528,1.41747,-0.395115,All,#4682B4,0
14,1,-2.82935,-0.149185,-0.144133,0.703573,All,#4682B4,0
15,1,-2.3509,-1.05287,0.395477,-0.113305,All,#4682B4,0
16,1,-2.49664,-0.894406,0.492363,0.0229666,All,#4682B4,0
17,1,-2.229,-0.918509,1.17246,-0.574038,All,#4682B4,0
18,1,-2.5235,-0.764125,0.0553257,1.1454,All,#4682B4,0
19,1,-1.49484,-2.75995,0.351509,1.16679,All,#4682B4,0
20,1,-2.47125,-0.945881,0.347092,0.059672,All,#4682B4,0
21,1,-1.94927,-1.47802,1.15098,-0.151736,All,#4682B4,0
22,1,-3.17145,0.524684,-0.161563,0.162735,All,#4682B4,0
23,1,-3.09947,0.444103,0.497502,-1.25191,All,#4682B4,0
24,1,-2.41695,-1.05848,0.560539,0.144843,All,#4682B4,0
25,1,-2.21918,-0.944773,0.883411,-0.552225,All,#4682B4,0
26,1,-2.20938,-1.38549,-0.0121595,1.60239,All,#4682B4,0
27,1,-2.51561,-0.732377,0.288219,-0.362951,All,#4682B4,0
28,1,-2.53675,-0.813638,0.28171,-0.081185,All,#4682B4,0
29,1,-1.87675,-1.65241,0.712832,-0.0128365,All,#4682B4,0
30,1,-3.37279,0.944253,0.782308,-0.158032,All,#4682B4,0
31,1,-2.74763,-0.295526,0.416102,-0.693573,All,#4682B4,0
32,1,-2.13566,-1.62184,0.778846,0.530601,All,#4682B4,0
33,1,-1.89936,-1.60654,0.427184,-0.0471444,All,#4682B4,0
34,1,-2.96759,0.132484,0.500927,0.45322,All,#4682B4,0
35,1,-2.09707,-1.60436,0.187485,0.295685,All,#4682B4,0
36,1,-2.38171,-1.12863,0.0337703,0.154992,All,#4682B4,0
37,1,-1.64387,-2.10974,0.550017,0.33262,All,#4682B4,0
38,1,-1.8896,-2.02526,0.562192,2.08535,All,#4682B4,0
39,1,-2.50053,-0.770647,0.943595,-0.340693,All,#4682B4,0
40,1,-1.6853,-2.52689,0.931503,1.21054,All,#4682B4,0
