rep,id,eta_fi,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,-0.179517438831126,-0.0491994891160905,-0.0278977758155978,-2.93887427122495,0.10918875053808
2,1,-0.0791219939911074,-0.00776728217394407,-0.0418827139891556,-2.54050647931843,-0.00355273785145993
3,1,-0.119698533646267,-0.00937981789591724,-0.010279273911217,-2.4455594338606,-0.192740154828284
4,1,-0.0989656568805502,-0.0296170054216041,0.0259334330756156,-2.0315475756465,0.220153387690424
1,2,0.140203407404686,-0.0897902287080368,-0.0204451540066422,-0.261285779991366,-0.136429916708667
2,2,0.0647082400948112,-0.132403973226563,-0.0361350558136619,0.254751127508322,0.165691668569199
3,2,0.275621710422211,-0.0550680036495517,-0.0884672849019137,0.233673050368417,-0.327593267401395
4,2,0.277364428850946,-0.0234000411503854,-0.0202384759535126,0.19238723121343,-0.0960923466426289
1,3,-0.17597467431216,-0.0103259719180664,-0.0635273610264635,-1.10806052572317,-0.0529711744722885
2,3,-0.238512266712678,0.0310610560344142,-0.0104534110575489,-1.42667807499871,0.0220740904111585
3,3,-0.0663003594432743,0.0782026003025247,-0.0107694485416108,-1.0804991894875,0.148829004031435
4,3,-0.0747897331009402,0.149585663473832,-0.0234392171425566,-0.419422216290346,-0.0571681968169475
1,4,-0.244258917941206,0.180030276233115,-0.0627936797836446,-0.239009978896763,0.0558446875801302
2,4,-0.171478178640856,0.179287312815693,-0.0528562815003828,-0.389402088880584,0.0834117407385468
3,4,-0.189773706436853,0.156430418403406,0.01322308514179,-0.532476389680376,0.124595831657809
4,4,-0.180497124080216,0.15824133901798,-0.0252668692954066,-0.286796677873148,-0.164110085129463
1,5,0.0923784637522644,-0.439449671570756,-0.0370092690966848,0.141345844272842,0.0351626718110385
2,5,0.120913929064158,-0.492064913272218,0.0026452553661791,-0.542097133599738,-0.155547840639835
3,5,0.101604323853813,-0.452091568758635,-0.0316656869513894,0.0697320211054935,-0.0726568969355075
4,5,0.050693852381603,-0.452272934089939,-0.00162815005310213,0.0964684416167114,-0.173083857593674
1,6,-0.0924879334151051,0.0660548098872047,-0.00372639353550186,1.59317845919007,-0.0997790174307678
2,6,-0.00706277939151359,0.100027356643993,0.0461840585175022,1.31189818816366,0.0659650586215399
3,6,-0.0458709590977306,0.0915815229124295,0.00969347068097504,1.43883035542637,0.0346851994973951
4,6,-0.0927997088773326,0.0958816905917428,-0.000293006944462881,1.15401486311243,0.242836983951525
1,7,0.197139239454167,-0.0165938222193169,0.0107916789327285,0.846185143565138,-0.0685967766814546
2,7,0.0599902788523117,-0.0789673696267577,-0.0196954511342984,1.01673668457252,0.0112356174162747
3,7,0.15123662910697,-0.129076103801611,-0.0107165038808996,0.378355017331668,0.110842622679479
4,7,0.0304174820983171,-0.0937749577222236,-0.0260055654412494,0.388071549812182,-0.0389353752225245
1,8,0.126528353246438,-0.0728281093939862,0.0313891710140384,0.703752780022301,0.0295427403994726
2,8,0.159475279269042,-0.0464284801777852,0.0278144502045796,0.209787237677952,-0.0720098008338637
3,8,0.207945654077343,-0.0532338015706313,-0.0204026348435371,0.588709702516824,-0.0102449170562648
4,8,0.236098647006939,-0.0463112292717005,0.011924087078635,0.398611082903808,-0.0121815543387793
1,9,-0.199094080006957,0.202919111269009,-0.0446880823301634,0.185265544127718,0.1540682955752
2,9,-0.161224519443512,0.193005750942927,0.0118605406746184,-0.107684424157533,0.0513154619690228
3,9,-0.142338194919638,0.217406226292038,-0.0153146613446746,-0.177612417883078,0.0544672439433054
4,9,-0.148856642838537,0.188719887796394,-0.0125988329425386,-0.555817420826198,-0.127865985580705
1,10,-0.122005558731979,0.131009617840088,-0.01820086058488,0.0769536627399776,-0.0501436961795392
2,10,-0.0728929347960618,0.0681790565898472,0.00669253964077532,0.0194459376348957,0.0721593630244861
3,10,-0.0302371076453187,0.168484613729699,-0.0542062135785351,0.466824805620332,0.211367657753344
4,10,0.019826011484547,0.121435022098923,0.0551587221035059,0.188173683442013,-0.212891986856356
1,11,0.11081581287417,-0.106107262952371,-0.00465046688408632,0.479062684207556,-0.225998729865859
2,11,0.229791511860245,-0.0732291630148429,-0.0352773668589443,0.581391305987928,0.141222993116125
3,11,0.131011549341815,-0.0997419891319051,-0.00198312242751886,0.653775745788416,0.125045256665694
4,11,0.112281560937777,-0.206981994124779,0.040685468430508,0.357763806155089,0.109605237473659
1,12,0.0713315481863533,-0.0786085340939922,0.0419201879424884,0.780702155854444,0.0915503547257828
2,12,0.0351287917377848,-0.147211995008691,-0.00418504237089046,0.0668179498473735,0.0525188028685522
3,12,0.0420539858697264,-0.109591541254751,-0.014673584037483,0.187093049448484,0.0107927379757129
4,12,0.0424070147268999,-0.0761333417289949,-0.00865082531839478,0.367557904724074,-0.00997763883513869
1,13,-0.0142283042871419,0.130256013097961,0.0666597238635256,0.397966050820388,0.0390358865993115
2,13,-0.0979549982498746,0.110688201933452,0.0360012387934168,0.0873058968559377,-0.332551949854957
3,13,-0.111772897961629,0.017636615800444,0.0666722310704224,-0.226182105917151,0.299196504929165
4,13,-0.177125577911369,0.0579354029465118,0.00690736177851692,-0.151084351933272,0.0711270789208163
1,14,0.0252552106397581,0.184405910374931,0.00882739958853485,0.404795391840359,-0.18314052916471
2,14,-0.0749241491436727,0.12207604032829,-0.010571805373035,0.123416281153375,0.033559480359199
3,14,0.0478578446890568,0.168687862176413,-0.00558033194083718,0.366818156916411,-0.161738574488795
4,14,-0.000107531988103191,0.16560818253615,0.0216171920867159,0.115730881168088,0.208610463761248
