rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.645992,-0.136113,0.0532933,2.71882e-08,All,#4682B4,0
2,1,-0.702817,-0.545304,0.421457,4.27842e-08,All,#4682B4,0
3,1,-0.653641,-0.347195,0.549889,-8.7636e-08,All,#4682B4,0
4,1,-0.723524,-0.204011,0.176396,-7.57883e-09,All,#4682B4,0
5,1,-0.762491,-0.136067,0.25349,-1.44325e-08,All,#4682B4,0
6,1,-0.666465,-0.224555,-0.138042,6.78488e-09,All,#4682B4,0
7,1,-0.732852,-0.304301,0.210924,6.88197e-09,All,#4682B4,0
8,1,-0.687383,-0.292991,0.454541,8.06301e-08,All,#4682B4,0
9,1,-0.657696,-0.285038,0.297874,-2.87437e-08,All,#4682B4,0
10,1,-0.73689,-0.227801,0.603619,1.70503e-08,All,#4682B4,0
1,2,0.296141,-0.1116,0.888626,3.24725e-08,All,#4682B4,0
2,2,0.221478,0.0198403,0.0561578,-1.99217e-08,All,#4682B4,0
3,2,0.242815,0.0299257,0.183134,-4.88653e-08,All,#4682B4,0
4,2,0.252379,0.0667337,0.131537,6.59093e-08,All,#4682B4,0
5,2,0.281791,0.165305,-0.0472354,1.19203e-07,All,#4682B4,0
6,2,0.287006,0.0633841,0.140336,1.28437e-08,All,#4682B4,0
7,2,0.232785,0.103715,-0.105759,-1.76658e-08,All,#4682B4,0
8,2,0.249467,-0.0522896,0.236732,-4.89074e-08,All,#4682B4,0
9,2,0.206015,0.110096,-0.483662,-2.11372e-08,All,#4682B4,0
10,2,0.222077,0.155251,-0.574908,1.30284e-08,All,#4682B4,0
1,3,0.179012,0.0751807,0.127156,5.98816e-08,All,#4682B4,0
2,3,0.148695,0.0586531,0.357881,-1.33153e-11,All,#4682B4,0
3,3,0.162364,0.069425,0.0968841,9.37467e-08,All,#4682B4,0
4,3,0.148876,0.186895,-0.347226,-8.7078e-08,All,#4682B4,0
5,3,0.217504,0.0989714,0.332813,-1.71234e-08,All,#4682B4,0
6,3,0.198777,0.25669,0.0230886,-1.82576e-10,All,#4682B4,0
7,3,0.216991,0.186168,0.211492,-4.20566e-08,All,#4682B4,0
8,3,0.195925,0.185058,0.0828608,-1.25111e-09,All,#4682B4,0
9,3,0.203656,0.0447593,0.538737,-4.49501e-08,All,#4682B4,0
10,3,0.168015,0.0271489,0.236073,2.15568e-08,All,#4682B4,0
1,4,-0.0501659,-0.0827973,-0.67425,-6.71171e-10,All,#4682B4,0
2,4,0.0214752,0.0311364,-0.66134,-1.00834e-07,All,#4682B4,0
3,4,-0.0195814,0.0149983,-0.709855,5.2715e-08,All,#4682B4,0
4,4,-0.0280779,-0.115415,-0.790496,-8.98845e-08,All,#4682B4,0
5,4,0.0250889,-0.0304457,-0.242706,-8.00113e-08,All,#4682B4,0
6,4,-0.0130824,-0.0650416,-0.334002,4.14048e-08,All,#4682B4,0
7,4,-0.0216971,-0.138621,-0.44581,1.51778e-08,All,#4682B4,0
8,4,-0.0170302,-0.0789231,-0.417935,3.5194e-08,All,#4682B4,0
9,4,-0.0281193,-0.0167528,-0.949765,8.89104e-08,All,#4682B4,0
10,4,-0.0532725,0.0116509,-0.963364,-4.95551e-08,All,#4682B4,0
1,5,-0.121733,0.186162,0.00414299,2.67926e-09,All,#4682B4,0
2,5,-0.12429,-0.201421,0.549221,-2.49241e-08,All,#4682B4,0
3,5,-0.063426,-0.169407,1.40989,-1.52879e-08,All,#4682B4,0
4,5,-0.135523,-0.0631744,0.711702,-1.49409e-08,All,#4682B4,0
5,5,-0.125373,0.00568628,0.370735,8.07604e-08,All,#4682B4,0
6,5,-0.090589,0.0129259,0.681165,-6.0709e-09,All,#4682B4,0
7,5,-0.0949986,0.276672,0.225168,-7.77712e-08,All,#4682B4,0
8,5,-0.106913,-0.051197,0.886153,1.43086e-08,All,#4682B4,0
9,5,-0.14451,-0.148355,0.721274,7.02182e-08,All,#4682B4,0
10,5,-0.143821,-0.0242721,0.519816,-3.9747e-08,All,#4682B4,0
1,6,0.119719,-0.07648,1.91443,2.07961e-08,All,#4682B4,0
2,6,0.163529,0.459198,1.3269,2.31499e-08,All,#4682B4,0
3,6,0.138703,0.662932,0.018778,-9.11059e-08,All,#4682B4,0
4,6,0.130406,0.407796,1.34096,3.5935e-08,All,#4682B4,0
5,6,0.119695,0.41053,1.1201,-1.0945e-07,All,#4682B4,0
6,6,0.0912021,0.253624,0.635879,-1.01863e-07,All,#4682B4,0
7,6,0.141385,0.534772,0.837844,-2.85117e-08,All,#4682B4,0
8,6,0.101135,0.330992,1.25517,-3.72208e-08,All,#4682B4,0
9,6,0.124811,0.635703,0.941418,9.47478e-08,All,#4682B4,0
10,6,0.135234,0.394636,0.669945,-8.73396e-08,All,#4682B4,0
1,7,0.132564,-0.461944,-0.810476,-3.58909e-08,All,#4682B4,0
2,7,0.117724,-0.422976,-0.849702,-2.32847e-08,All,#4682B4,0
3,7,0.130751,-0.403119,-0.775512,8.31526e-08,All,#4682B4,0
4,7,0.0768061,-0.443978,-1.09784,-2.37219e-08,All,#4682B4,0
5,7,0.140974,-0.522631,-0.572415,4.415e-08,All,#4682B4,0
6,7,0.108386,-0.488889,-0.774096,9.4907e-08,All,#4682B4,0
7,7,0.142007,-0.440727,-0.696909,-4.38474e-08,All,#4682B4,0
8,7,0.102876,-0.494721,-0.85053,-7.49298e-08,All,#4682B4,0
9,7,0.0940495,-0.471606,-0.895936,1.50554e-08,All,#4682B4,0
10,7,0.037377,-0.477316,-1.20227,-2.28959e-08,All,#4682B4,0
1,8,0.20476,0.0768718,-0.411407,5.87602e-08,All,#4682B4,0
2,8,0.258832,-0.0240722,-0.0423624,9.85786e-08,All,#4682B4,0
3,8,0.233485,-0.064948,-0.0233788,4.37051e-08,All,#4682B4,0
4,8,0.258138,-0.013494,0.228722,-2.93505e-08,All,#4682B4,0
5,8,0.247323,-0.0355956,-0.0143882,1.42521e-07,All,#4682B4,0
6,8,0.192582,-0.0189839,-0.250282,2.1041e-08,All,#4682B4,0
7,8,0.255789,-0.0330858,-0.0393501,1.06708e-07,All,#4682B4,0
8,8,0.25954,-0.0091794,-0.172558,-1.41035e-08,All,#4682B4,0
9,8,0.178808,-0.0930289,-0.24828,-4.81722e-08,All,#4682B4,0
10,8,0.274087,0.0370883,0.0743348,1.47335e-08,All,#4682B4,0
1,9,-0.0611808,-0.133867,0.734436,9.59497e-08,All,#4682B4,0
2,9,-0.0399798,-0.178927,0.54216,5.76982e-08,All,#4682B4,0
3,9,-0.0168723,-0.266319,0.644654,6.2607e-08,All,#4682B4,0
4,9,-0.0184448,-0.164205,0.613359,2.80997e-08,All,#4682B4,0
