rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
1,1,1,19.7996,-0.493112,-0.493112,0,All,#4682B4,0
2,1,1,18.9803,-0.34581,-0.34581,0,All,#4682B4,0
3,1,1,24.412,-1.16555,-1.16555,0,All,#4682B4,0
4,1,1,20.297,-0.577667,-0.577667,0,All,#4682B4,0
5,1,1,19.9046,-0.511265,-0.511265,0,All,#4682B4,0
6,1,1,20.1411,-0.551548,-0.551548,0,All,#4682B4,0
7,1,1,20.5279,-0.615769,-0.615769,0,All,#4682B4,0
8,1,1,23.5441,-1.0557,-1.0557,0,All,#4682B4,0
9,1,1,20.4041,-0.595437,-0.595437,0,All,#4682B4,0
10,1,1,22.4878,-0.912707,-0.912707,0,All,#4682B4,0
1,1,2,26.5287,0.511738,0.511738,0,All,#4682B4,0
2,1,2,26.8013,0.476724,0.476724,0,All,#4682B4,0
3,1,2,31.551,-0.0540828,-0.0540828,0,All,#4682B4,0
4,1,2,31.8788,-0.0860212,-0.0860212,0,All,#4682B4,0
5,1,2,32.888,-0.181195,-0.181195,0,All,#4682B4,0
6,1,2,31.2587,-0.0251537,-0.0251537,0,All,#4682B4,0
7,1,2,32.1779,-0.114719,-0.114719,0,All,#4682B4,0
8,1,2,33.2177,-0.211298,-0.211298,0,All,#4682B4,0
9,1,2,30.402,0.0621581,0.0621581,0,All,#4682B4,0
10,1,2,37.2802,-0.547426,-0.547426,0,All,#4682B4,0
1,1,4,15.2117,0.996803,0.996803,0,All,#4682B4,0
2,1,4,15.785,0.839259,0.839259,0,All,#4682B4,0
3,1,4,15.772,0.842716,0.842716,0,All,#4682B4,0
4,1,4,20.6236,-0.184854,-0.184854,0,All,#4682B4,0
5,1,4,21.1028,-0.264453,-0.264453,0,All,#4682B4,0
6,1,4,18.7661,0.155334,0.155334,0,All,#4682B4,0
7,1,4,22.9058,-0.539053,-0.539053,0,All,#4682B4,0
8,1,4,18.0051,0.311535,0.311535,0,All,#4682B4,0
9,1,4,18.8332,0.142071,0.142071,0,All,#4682B4,0
10,1,4,23.3771,-0.605054,-0.605054,0,All,#4682B4,0
1,1,6,11.7508,0.363689,0.363689,0,All,#4682B4,0
2,1,6,11.3146,0.536999,0.536999,0,All,#4682B4,0
3,1,6,12.7334,0.0127848,0.0127848,0,All,#4682B4,0
4,1,6,14.3658,-0.474496,-0.474496,0,All,#4682B4,0
5,1,6,13.582,-0.25344,-0.25344,0,All,#4682B4,0
6,1,6,12.1021,0.232333,0.232333,0,All,#4682B4,0
7,1,6,16.5937,-1.00202,-1.00202,0,All,#4682B4,0
8,1,6,12.6555,0.0388163,0.0388163,0,All,#4682B4,0
9,1,6,13.556,-0.245728,-0.245728,0,All,#4682B4,0
10,1,6,14.7258,-0.569068,-0.569068,0,All,#4682B4,0
1,1,8.25,10.2018,0.148366,0.148366,0,All,#4682B4,0
2,1,8.25,9.12335,0.699246,0.699246,0,All,#4682B4,0
3,1,8.25,11.3366,-0.325198,-0.325198,0,All,#4682B4,0
4,1,8.25,9.66621,0.407484,0.407484,0,All,#4682B4,0
5,1,8.25,8.27302,1.2295,1.2295,0,All,#4682B4,0
6,1,8.25,8.16561,1.30407,1.30407,0,All,#4682B4,0
7,1,8.25,11.5464,-0.403333,-0.403333,0,All,#4682B4,0
8,1,8.25,10.1758,0.160337,0.160337,0,All,#4682B4,0
9,1,8.25,10.0498,0.219265,0.219265,0,All,#4682B4,0
10,1,8.25,8.75539,0.916538,0.916538,0,All,#4682B4,0
1,2,1,21.5033,-1.15542,-1.15542,0,All,#4682B4,0
2,2,1,22.77,-1.33118,-1.33118,0,All,#4682B4,0
3,2,1,21.5239,-1.15842,-1.15842,0,All,#4682B4,0
4,2,1,21.6385,-1.17499,-1.17499,0,All,#4682B4,0
5,2,1,17.7442,-0.51423,-0.51423,0,All,#4682B4,0
6,2,1,19.7221,-0.877115,-0.877115,0,All,#4682B4,0
7,2,1,20.6344,-1.02464,-1.02464,0,All,#4682B4,0
8,2,1,20.1823,-0.952916,-0.952916,0,All,#4682B4,0
9,2,1,18.0793,-0.580401,-0.580401,0,All,#4682B4,0
10,2,1,18.6831,-0.694551,-0.694551,0,All,#4682B4,0
1,2,2,31.5013,-0.202671,-0.202671,0,All,#4682B4,0
2,2,2,33.3191,-0.371488,-0.371488,0,All,#4682B4,0
3,2,2,29.8813,-0.0387161,-0.0387161,0,All,#4682B4,0
4,2,2,32.6484,-0.310925,-0.310925,0,All,#4682B4,0
5,2,2,25.0305,0.550663,0.550663,0,All,#4682B4,0
6,2,2,31.8791,-0.239006,-0.239006,0,All,#4682B4,0
