rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-0.66742,-0.207551,-0.150821,-0.269081,All,#4682B4,0
2,1,-0.656898,-0.155282,-0.407332,-0.18799,All,#4682B4,0
3,1,-0.708742,-0.35849,0.06592,-0.445238,All,#4682B4,0
4,1,-0.64591,-0.376225,0.176668,-0.472841,All,#4682B4,0
5,1,-0.636399,-0.25003,-0.195736,-0.318072,All,#4682B4,0
6,1,-0.654317,-0.187143,0.112104,-0.207138,All,#4682B4,0
7,1,-0.651485,-0.370953,0.749163,-0.455683,All,#4682B4,0
8,1,-0.683318,-0.330494,0.244917,-0.392181,All,#4682B4,0
9,1,-0.621014,-0.245662,0.0735856,-0.311576,All,#4682B4,0
10,1,-0.691348,-0.203257,-0.140466,-0.257045,All,#4682B4,0
11,1,-0.681887,-0.387805,0.439301,-0.508794,All,#4682B4,0
12,1,-0.636147,-0.34344,0.166356,-0.410794,All,#4682B4,0
13,1,-0.64769,-0.291548,0.169321,-0.364217,All,#4682B4,0
14,1,-0.607843,-0.138242,-0.0275358,-0.175972,All,#4682B4,0
15,1,-0.657892,-0.387862,0.0895351,-0.483962,All,#4682B4,0
16,1,-0.660173,-0.287144,-0.0027142,-0.336259,All,#4682B4,0
17,1,-0.62541,-0.341556,0.429329,-0.429565,All,#4682B4,0
18,1,-0.690244,-0.0801359,-0.381834,-0.108462,All,#4682B4,0
19,1,-0.634515,-0.378127,0.324044,-0.476705,All,#4682B4,0
20,1,-0.663754,-0.344682,0.103218,-0.427237,All,#4682B4,0
21,1,-0.674427,-0.37175,0.192259,-0.464376,All,#4682B4,0
22,1,-0.671547,-0.0613469,-0.00723505,-0.0867471,All,#4682B4,0
23,1,-0.648441,-0.381701,0.332895,-0.482863,All,#4682B4,0
24,1,-0.631948,-0.254643,0.111373,-0.338256,All,#4682B4,0
25,1,-0.671439,-0.415901,0.243927,-0.53583,All,#4682B4,0
26,1,-0.74065,-0.0692058,0.214568,-0.0903667,All,#4682B4,0
27,1,-0.616353,-0.365903,0.235736,-0.438813,All,#4682B4,0
28,1,-0.651472,-0.208345,0.208465,-0.252546,All,#4682B4,0
29,1,-0.622874,-0.358319,0.436508,-0.431967,All,#4682B4,0
30,1,-0.708054,-0.0950578,-0.392608,-0.11414,All,#4682B4,0
31,1,-0.701334,-0.386254,0.260528,-0.493081,All,#4682B4,0
32,1,-0.636131,-0.124991,-0.417158,-0.127141,All,#4682B4,0
33,1,-0.638184,-0.352598,0.517388,-0.415384,All,#4682B4,0
34,1,-0.683962,-0.150668,-0.143749,-0.204936,All,#4682B4,0
35,1,-0.637254,-0.358673,0.25176,-0.440493,All,#4682B4,0
36,1,-0.601996,-0.119499,0.298717,-0.164428,All,#4682B4,0
37,1,-0.664884,-0.359072,0.151889,-0.441759,All,#4682B4,0
38,1,-0.627219,-0.182243,-0.28811,-0.206969,All,#4682B4,0
39,1,-0.684009,-0.430487,0.579341,-0.531853,All,#4682B4,0
40,1,-0.65547,-0.156581,0.015293,-0.201776,All,#4682B4,0
41,1,-0.616047,-0.324653,0.420237,-0.419481,All,#4682B4,0
42,1,-0.63629,-0.144528,0.160109,-0.196252,All,#4682B4,0
43,1,-0.637969,-0.447072,-0.0359044,-0.587599,All,#4682B4,0
44,1,-0.728766,-0.147141,0.257138,-0.185947,All,#4682B4,0
45,1,-0.674492,-0.273316,0.187591,-0.342026,All,#4682B4,0
46,1,-0.731935,-0.11342,-0.267535,-0.137724,All,#4682B4,0
47,1,-0.645602,-0.382893,-0.316417,-0.452051,All,#4682B4,0
48,1,-0.69273,-0.183703,-0.295533,-0.242433,All,#4682B4,0
49,1,-0.671797,-0.320001,0.464778,-0.370796,All,#4682B4,0
50,1,-0.632943,-0.106599,0.548825,-0.142688,All,#4682B4,0
1,2,0.294663,-0.0317374,1.05945,-0.0444415,All,#4682B4,0
2,2,0.28624,0.227294,-0.26271,0.273768,All,#4682B4,0
3,2,0.252242,0.170007,-0.0764607,0.21327,All,#4682B4,0
4,2,0.207174,0.174878,-0.177276,0.211498,All,#4682B4,0
5,2,0.243263,-0.0524223,0.605128,-0.0823863,All,#4682B4,0
6,2,0.235068,0.188395,-0.5069,0.249098,All,#4682B4,0
7,2,0.224792,-0.114208,0.423084,-0.151486,All,#4682B4,0
8,2,0.239196,0.130282,-0.23177,0.168196,All,#4682B4,0
9,2,0.277618,-0.00288808,0.439323,-0.0167745,All,#4682B4,0
10,2,0.204319,0.216557,-0.406444,0.271626,All,#4682B4,0
11,2,0.212977,-0.112065,0.32624,-0.130146,All,#4682B4,0
12,2,0.258778,0.141938,-0.255019,0.199441,All,#4682B4,0
13,2,0.277346,-0.0129361,0.590761,0.00250059,All,#4682B4,0
14,2,0.224307,0.201944,-0.429087,0.262998,All,#4682B4,0
15,2,0.270174,-0.0570491,0.602129,-0.0701381,All,#4682B4,0
16,2,0.27922,-0.00836299,0.495119,-0.0298089,All,#4682B4,0
17,2,0.245743,-0.0686311,0.355693,-0.0947046,All,#4682B4,0
18,2,0.223746,0.201603,-0.243285,0.264669,All,#4682B4,0
19,2,0.266291,-0.121168,0.86224,-0.118297,All,#4682B4,0
20,2,0.243571,-0.0276695,0.243626,-0.044039,All,#4682B4,0
21,2,0.254246,-0.0377062,0.383674,-0.0536849,All,#4682B4,0
22,2,0.231957,0.185348,-0.436363,0.229994,All,#4682B4,0
23,2,0.252455,-0.076862,0.47308,-0.114713,All,#4682B4,0
24,2,0.251578,-0.048309,0.378116,-0.06496,All,#4682B4,0
25,2,0.279622,0.000296986,0.497837,-0.0107346,All,#4682B4,0
26,2,0.248339,0.192284,-0.166682,0.247779,All,#4682B4,0
27,2,0.23615,-0.147204,1.31553,-0.186708,All,#4682B4,0
28,2,0.258115,-0.0742394,1.00081,-0.106144,All,#4682B4,0
29,2,0.299022,0.0256572,0.830795,0.0287843,All,#4682B4,0
30,2,0.217229,0.173554,-0.25773,0.201473,All,#4682B4,0
31,2,0.26269,-0.0986289,0.77952,-0.104285,All,#4682B4,0
32,2,0.275961,-0.0789813,0.848049,-0.0631696,All,#4682B4,0
33,2,0.253335,-0.0624385,0.620488,-0.0535025,All,#4682B4,0
34,2,0.266079,0.20627,-0.274199,0.251917,All,#4682B4,0
35,2,0.262247,-0.0966134,0.664778,-0.129284,All,#4682B4,0
36,2,0.272795,-0.120905,0.951524,-0.147921,All,#4682B4,0
37,2,0.243385,-0.0952459,0.595263,-0.143275,All,#4682B4,0
38,2,0.234474,0.236161,-0.557263,0.280812,All,#4682B4,0
39,2,0.239718,-0.0592344,0.296669,-0.119297,All,#4682B4,0
40,2,0.288081,-0.152344,1.04922,-0.20835,All,#4682B4,0
41,2,0.233565,0.177656,-0.0900742,0.233439,All,#4682B4,0
42,2,0.194729,0.264348,-0.476831,0.326907,All,#4682B4,0
43,2,0.276849,-0.0638455,0.627835,-0.0594726,All,#4682B4,0
44,2,0.210871,0.112389,-0.289363,0.147146,All,#4682B4,0
45,2,0.236738,0.243087,-0.418883,0.289097,All,#4682B4,0
46,2,0.203909,0.292933,-0.656931,0.369269,All,#4682B4,0
47,2,0.228253,0.158025,-0.272828,0.218006,All,#4682B4,0
48,2,0.224409,0.172024,-0.358024,0.187714,All,#4682B4,0
49,2,0.239674,0.292246,-0.52187,0.367607,All,#4682B4,0
50,2,0.245076,0.300062,-0.238983,0.366354,All,#4682B4,0
1,3,0.174765,0.234317,-0.159071,0.308968,All,#4682B4,0
2,3,0.145665,0.0466375,-0.155896,0.0598267,All,#4682B4,0
3,3,0.196698,0.296603,0.0084718,0.399887,All,#4682B4,0
4,3,0.217458,0.272126,0.0514976,0.330954,All,#4682B4,0
5,3,0.18586,0.157486,0.0193354,0.211222,All,#4682B4,0
6,3,0.206313,0.0383468,0.616506,0.0537909,All,#4682B4,0
7,3,0.227934,0.295094,-0.0746687,0.380259,All,#4682B4,0
8,3,0.182455,0.269641,-0.225642,0.36034,All,#4682B4,0
9,3,0.189397,0.171131,0.0103938,0.227159,All,#4682B4,0
10,3,0.209355,0.0471705,0.535372,0.0427293,All,#4682B4,0
11,3,0.173685,0.202629,-0.100808,0.218651,All,#4682B4,0
12,3,0.163381,0.305919,-0.408063,0.401585,All,#4682B4,0
13,3,0.191707,0.221524,0.0726463,0.286375,All,#4682B4,0
14,3,0.156603,0.111311,-0.226765,0.147487,All,#4682B4,0
15,3,0.180131,0.229147,-0.104604,0.277715,All,#4682B4,0
16,3,0.163062,0.223652,-0.230695,0.294397,All,#4682B4,0
17,3,0.145848,0.028495,-0.0205568,0.0473883,All,#4682B4,0
18,3,0.183525,0.126784,0.120091,0.156489,All,#4682B4,0
19,3,0.192308,0.208828,-0.02936,0.260598,All,#4682B4,0
20,3,0.200873,0.260863,0.0296553,0.315094,All,#4682B4,0
21,3,0.194609,0.0357682,0.292708,0.049057,All,#4682B4,0
22,3,0.211075,0.107922,0.420097,0.141009,All,#4682B4,0
23,3,0.181214,0.254575,-0.2363,0.304684,All,#4682B4,0
24,3,0.191357,0.214349,-0.0934236,0.256148,All,#4682B4,0
25,3,0.15987,0.0788516,-0.141324,0.078708,All,#4682B4,0
26,3,0.16752,0.175524,-0.152734,0.230483,All,#4682B4,0
27,3,0.154667,0.196827,-0.285454,0.237994,All,#4682B4,0
28,3,0.208502,0.191377,0.0287785,0.239143,All,#4682B4,0
29,3,0.141075,0.0545374,-0.00881668,0.0595378,All,#4682B4,0
30,3,0.180206,0.186142,-0.275637,0.243134,All,#4682B4,0
31,3,0.159793,0.196428,-0.213993,0.221139,All,#4682B4,0
32,3,0.194554,0.108563,0.0297337,0.122059,All,#4682B4,0
33,3,0.162664,0.0255975,-0.233043,0.0476873,All,#4682B4,0
34,3,0.200557,0.228353,0.0538665,0.282318,All,#4682B4,0
35,3,0.168513,0.125691,-0.285581,0.156556,All,#4682B4,0
36,3,0.115335,0.10995,-0.381079,0.151545,All,#4682B4,0
37,3,0.176427,0.00688046,0.113793,0.0111138,All,#4682B4,0
38,3,0.167349,0.230315,-0.197189,0.28483,All,#4682B4,0
39,3,0.145204,0.0914468,-0.237372,0.121541,All,#4682B4,0
40,3,0.174232,0.166933,-0.314376,0.22219,All,#4682B4,0
41,3,0.152857,0.0505611,0.197644,0.0542364,All,#4682B4,0
42,3,0.174465,0.219114,-0.134045,0.283878,All,#4682B4,0
43,3,0.161569,0.0563262,0.132924,0.0776094,All,#4682B4,0
44,3,0.175446,0.159579,-0.0321612,0.232577,All,#4682B4,0
45,3,0.161741,-0.0142252,0.131736,0.00942727,All,#4682B4,0
46,3,0.183862,0.187718,-0.112329,0.233049,All,#4682B4,0
47,3,0.137288,0.0719707,-0.0462043,0.0900116,All,#4682B4,0
48,3,0.158006,0.0822814,-0.173769,0.123565,All,#4682B4,0
49,3,0.112654,0.179532,-0.234999,0.246119,All,#4682B4,0
50,3,0.14989,0.196911,-0.465925,0.237504,All,#4682B4,0
1,4,0.0234422,-0.303057,0.332368,-0.373702,All,#4682B4,0
2,4,-0.0312064,-0.0537016,-0.401906,-0.073136,All,#4682B4,0
3,4,-0.00350325,-0.338232,0.614249,-0.442583,All,#4682B4,0
4,4,-0.0183811,-0.480302,0.75705,-0.578922,All,#4682B4,0
5,4,0.0069327,-0.26571,0.0903063,-0.360985,All,#4682B4,0
6,4,-0.0261966,-0.0525397,-0.51191,-0.0633325,All,#4682B4,0
7,4,-0.025315,-0.391208,0.60407,-0.493166,All,#4682B4,0
8,4,0.019634,-0.389135,0.605741,-0.509874,All,#4682B4,0
9,4,-0.0214184,-0.225792,-0.081379,-0.295503,All,#4682B4,0
10,4,-0.0522284,-0.0576108,-0.728676,-0.0887743,All,#4682B4,0
11,4,0.0419836,-0.346528,0.830462,-0.424016,All,#4682B4,0
12,4,0.00286251,-0.402984,0.663545,-0.502754,All,#4682B4,0
13,4,-0.0171178,-0.216376,-0.132257,-0.240072,All,#4682B4,0
14,4,-0.0559514,-0.08382,-0.554127,-0.118048,All,#4682B4,0
15,4,0.033471,-0.391858,0.76029,-0.473926,All,#4682B4,0
16,4,-0.00712139,-0.398973,0.496435,-0.490151,All,#4682B4,0
17,4,-0.0380249,0.0142998,-0.991138,0.00639521,All,#4682B4,0
18,4,-0.028642,-0.0705948,-0.629486,-0.102336,All,#4682B4,0
19,4,0.0138859,-0.398293,0.626975,-0.486839,All,#4682B4,0
20,4,-0.0216818,-0.440336,0.501457,-0.557899,All,#4682B4,0
21,4,-0.0209294,0.0422807,-0.955759,0.0410102,All,#4682B4,0
22,4,-0.00124848,-0.391903,0.444627,-0.506156,All,#4682B4,0
23,4,-0.0186366,-0.489095,1.03287,-0.60632,All,#4682B4,0
24,4,0.00259141,-0.453502,0.818377,-0.562577,All,#4682B4,0
25,4,-0.00430135,0.0790741,-0.909474,0.0937061,All,#4682B4,0
26,4,-0.00815747,-0.404756,0.727596,-0.510101,All,#4682B4,0
27,4,-0.0154192,-0.473339,0.674425,-0.602003,All,#4682B4,0
28,4,0.0126465,-0.358005,0.571025,-0.452472,All,#4682B4,0
29,4,0.00856002,0.0407075,-0.448172,0.0587535,All,#4682B4,0
30,4,0.00376482,-0.429828,0.704031,-0.569557,All,#4682B4,0
31,4,-4.61607e-05,-0.425041,0.625985,-0.546384,All,#4682B4,0
32,4,0.00931236,-0.364075,0.816073,-0.455172,All,#4682B4,0
33,4,-0.0188226,0.0602748,-0.89608,0.0996353,All,#4682B4,0
34,4,0.0192587,-0.421696,0.985294,-0.540713,All,#4682B4,0
35,4,-0.00707359,0.0462192,-0.759579,0.0736872,All,#4682B4,0
36,4,-0.00718989,-0.379387,0.858689,-0.466233,All,#4682B4,0
37,4,0.00818754,0.0592974,-0.415168,0.0571155,All,#4682B4,0
38,4,-0.0326496,-0.390044,0.687009,-0.491294,All,#4682B4,0
39,4,-0.00389607,0.0263093,-0.648728,0.046322,All,#4682B4,0
40,4,-0.00899862,-0.362465,0.672112,-0.431769,All,#4682B4,0
41,4,-0.0154184,0.0590108,-0.491308,0.0908309,All,#4682B4,0
42,4,-0.0350283,-0.401311,0.449514,-0.50328,All,#4682B4,0
