rep,id,eta_fi,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,-0.127223231745513,0.139998939725834,-0.0248855913579247,-0.0399443621061604,-3.46411233642199
2,1,-0.0447259664479171,0.124502664398543,0.00274755951084327,0.21926976515126,-1.9946674111583
3,1,-0.0418555386988548,0.0669321968849683,-0.0311693760005691,-0.158662142208188,-3.50115034698728
4,1,0.0013411331477033,0.116282865214488,-0.0279618869496194,-0.0714402299572066,-2.28516611709612
1,2,0.150225701809399,0.256581845940939,0.0638121397307425,0.0859266672785095,1.94412433627465
2,2,0.0636334461360104,0.214219743660935,-0.0333575829062833,0.238865747075075,0.502494026071503
3,2,0.055340395731214,0.222911458644184,-0.0814161493141778,0.0377918167002953,0.753896328202568
4,2,0.0761033344296014,0.203906164588018,-0.0247113393164859,0.0679296499229158,0.600191070832826
1,3,0.0468167967030121,0.0960550620241882,-0.0122667013456499,0.113206999204114,1.67351306058662
2,3,-0.104354136695844,0.0682469267275758,-0.0439660909242807,0.273277034654832,0.429954755546087
3,3,-0.15690775060565,0.00673729808042411,0.0562857405839328,0.165637546054841,0.719170858847549
4,3,-0.178764149761269,0.0193952677662383,0.0371591322960665,0.106910310360223,0.586764318155448
1,4,0.107569995141831,0.0866197998399465,-0.0682618757295108,0.107862316898557,-0.214275432439269
2,4,0.347460354710678,0.289735368988888,0.14350453399238,-0.0290701616136002,1.00700282339319
3,4,0.374540328322792,0.183245633942982,0.0114606749984301,0.125532600280576,0.235483574742497
4,4,0.295791642546243,0.191406625653225,0.014326760085051,0.152349669888716,0.734829976531383
1,5,0.319157062295177,0.218152344357197,0.0305601013226622,0.0984152087490546,0.8632869811592
2,5,0.25118505216482,0.20080619286092,0.0142940552040418,0.064414591299756,0.280116832536632
3,5,0.319251693913471,0.221330863111724,0.109141572232349,-0.0895869417643671,0.478002544880291
4,5,0.268120362060797,0.167273072078063,-0.0748963274835042,-0.110365050432909,0.255973568450068
1,6,-0.147367198300738,0.156243106361828,0.00886900432402227,-0.0324113034129123,-1.08773520267532
2,6,0.098422292893537,0.192467289302496,-0.0207031707932295,-0.163464008031177,-0.416832404116643
3,6,-0.039541228827023,0.235605213755614,0.0629530603387827,0.0344578172844798,0.226759003424279
4,6,0.159448250789973,0.11016822321715,0.0445157580052986,0.0469173653040227,-3.61109854115807
1,7,-0.231843662270106,0.0073722852210425,-0.00142195118820476,-0.0665549908620569,-2.40229493929837
2,7,-0.0685529899043715,0.080949512578345,-0.0184125496842564,-0.11164856503873,-4.54447563132218
3,7,-0.0659707098861322,0.162383537491358,0.0173697894910068,-0.0457671857312003,-2.20787688621021
4,7,-0.0661224195213674,0.145828799570755,0.0483779993032494,-0.0722185617123676,-1.16390015966147
1,8,-0.0288141331165806,0.0841897722676945,-0.039164286718032,0.0648545261922742,-1.48263209226458
2,8,-0.0857141851433601,0.0426053155203467,-0.0961405023706696,0.213387993565909,-3.63031826303581
3,8,0.0481652230259847,0.100728849166552,-0.0708550660834395,-0.120199201452521,-1.24854618260736
4,8,0.021027268175341,0.101113898158868,-0.0214194861733046,-0.116760005079653,-3.12809006661658
1,9,-0.0392349462051126,-0.126685063490604,0.0744077924966273,0.0868091618812721,0.780603219495496
2,9,-0.205794652256225,-0.209778888200404,-0.106474831773256,0.0748980419933467,1.56991715094616
3,9,-0.0396037661445137,-0.0727583992721099,0.00730235537807555,0.0721062226138565,0.666227597587287
4,9,-0.0985674886021885,-0.138863318264118,0.0208372388401528,0.0931885606325857,1.39795902458081
1,10,0.0566487869076666,-0.103203393980628,0.0911282657798429,-0.0330614102868023,2.00268878546881
2,10,-0.153200574667677,-0.211920856047324,-0.0524697639620717,-0.0206407777391076,2.21520294839389
3,10,-0.0748818811013382,-0.303037767057691,0.0587501079249648,-0.275425119314292,2.52981627703485
4,10,-0.118590147109737,-0.164196866841408,-0.0365864033759564,-0.245044332878089,-0.118963855707654
1,11,0.0626875674943172,0.200152180716031,0.0628307371232535,-0.174936194570137,0.576264221776317
2,11,0.0480589494799731,0.220395464372354,-0.0332077460171907,0.0881468191902095,0.31785781626856
3,11,0.0915150182913191,0.271354527696615,-0.00212376004597115,-0.034428556508765,0.847418903945872
4,11,0.000291997159399968,0.189821028676159,0.0147567376229665,-0.000649645863112891,-0.269733942241881
1,12,0.207140996455739,-0.0796664027890608,-0.0334754668842372,0.0686789317246612,-0.00102751729037909
2,12,0.265707716787693,-0.0543813947640377,-0.0111421654404693,0.0317710418470663,0.684998228931453
3,12,0.223892805555146,-0.0793707978680671,0.0122290773306548,0.0275431457127335,0.869119510428778
4,12,0.176944075965382,-0.0682785680749713,0.018549660289902,0.00747952608043301,1.79558023560082
1,13,-0.374608544403274,-0.648267025886539,0.00801982006794466,-0.158233288654327,0.570748882302132
2,13,-0.542464409593422,-0.674337800741251,0.0153702143569481,-0.212619050749018,0.758087583538936
3,13,-0.540417731497853,-0.779365531345273,-0.0351687177633493,-0.0995559840138527,1.4070502021548
4,13,-0.433014975952224,-0.78488172341431,-0.0382016915768215,-0.0601180287316292,1.88177520440689
1,14,-0.213176228051628,-0.133737976877565,-0.0325734681478971,0.17189475198875,0.533570429565914
2,14,-0.159382519447342,-0.130540599735584,-0.0569680221404969,-0.104712248258566,0.788282283758447
3,14,-0.166291225614969,-0.207394947602408,0.0107681038754528,0.100197814732779,0.905063233978232
4,14,0.0120978495604776,-0.219153428035347,-0.0444057377708216,-0.0512132934811418,0.429562366663832
