rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,-0.716817,-8.60571e-09,-0.23573,3.02699e-08,All,#4682B4,0
1,1,-0.723735,-1.9473e-08,-0.126672,-8.75613e-11,All,#4682B4,0
2,1,-0.684735,-3.0371e-08,0.188963,-2.07764e-08,All,#4682B4,0
3,1,-0.757291,5.63652e-09,-0.198286,1.79188e-09,All,#4682B4,0
4,1,-0.771427,1.80018e-08,-0.641874,-1.6727e-08,All,#4682B4,0
5,1,-0.617949,-2.35089e-08,0.113507,2.36396e-08,All,#4682B4,0
6,1,-0.694099,2.62095e-09,0.231764,-9.94567e-09,All,#4682B4,0
7,1,-0.686351,-1.28396e-08,0.236753,2.30829e-08,All,#4682B4,0
8,1,-0.693287,3.94255e-09,0.158363,3.09272e-08,All,#4682B4,0
9,1,-0.678999,2.11472e-09,0.445215,1.63681e-09,All,#4682B4,0
0,2,0.326512,-3.01907e-08,0.621604,4.74252e-08,All,#4682B4,0
1,2,0.287746,1.71678e-08,0.276624,5.35608e-08,All,#4682B4,0
2,2,0.22665,2.18393e-10,0.252306,-2.70702e-08,All,#4682B4,0
3,2,0.281875,-5.28372e-08,0.130057,3.53209e-08,All,#4682B4,0
4,2,0.330055,-1.43597e-08,0.32036,-3.79449e-08,All,#4682B4,0
5,2,0.36368,-2.3441e-08,0.698716,1.09559e-08,All,#4682B4,0
6,2,0.244824,1.98574e-08,0.265921,-3.99504e-08,All,#4682B4,0
7,2,0.292187,-2.20398e-08,0.184851,4.42365e-08,All,#4682B4,0
8,2,0.218122,1.58672e-08,0.000620708,-1.36109e-08,All,#4682B4,0
9,2,0.2446,-1.52799e-08,0.101659,-1.24143e-08,All,#4682B4,0
0,3,0.242983,1.41605e-09,0.902468,5.61405e-08,All,#4682B4,0
1,3,0.147417,-3.13209e-08,0.662415,-8.69387e-09,All,#4682B4,0
2,3,0.178356,-4.10747e-08,0.639605,2.48019e-08,All,#4682B4,0
3,3,0.192358,-1.22864e-08,0.0144452,-4.94914e-08,All,#4682B4,0
4,3,0.17346,2.91089e-08,0.738874,3.04619e-09,All,#4682B4,0
5,3,0.182469,-1.77683e-08,0.137598,-1.6336e-08,All,#4682B4,0
6,3,0.220985,-2.32107e-08,0.48088,-4.64128e-08,All,#4682B4,0
7,3,0.153846,1.20071e-08,0.412743,-6.37439e-09,All,#4682B4,0
8,3,0.226496,1.18355e-08,0.926623,3.3577e-08,All,#4682B4,0
9,3,0.143557,-1.90456e-08,0.637182,1.71464e-09,All,#4682B4,0
0,4,-0.0235127,1.2705e-08,-1.44895,-7.95752e-09,All,#4682B4,0
1,4,0.0141133,5.06215e-08,-1.17125,-5.06565e-08,All,#4682B4,0
2,4,-0.0437916,1.15079e-08,-1.18918,5.99491e-08,All,#4682B4,0
3,4,0.0390913,-5.75354e-08,-0.578277,-1.32738e-08,All,#4682B4,0
4,4,0.0620345,5.7305e-10,-0.194498,-3.87047e-08,All,#4682B4,0
5,4,0.021789,-9.34912e-09,-0.197664,1.25981e-08,All,#4682B4,0
6,4,0.0210665,-2.48457e-08,-0.580379,1.57063e-08,All,#4682B4,0
7,4,0.0028965,1.09496e-08,-0.866338,1.75972e-08,All,#4682B4,0
8,4,-0.00352183,1.41941e-08,-0.661798,2.53886e-08,All,#4682B4,0
9,4,-0.0345542,1.60763e-08,-0.939147,-1.48185e-08,All,#4682B4,0
0,5,-0.121158,5.60453e-09,0.557965,1.91572e-08,All,#4682B4,0
1,5,-0.156402,-1.61583e-08,-0.0685192,3.91193e-09,All,#4682B4,0
2,5,-0.160795,3.16635e-08,-0.217335,1.17992e-10,All,#4682B4,0
3,5,-0.158823,-7.77798e-09,-0.191677,-1.79611e-08,All,#4682B4,0
4,5,-0.107752,-2.45042e-08,0.506861,-8.13622e-09,All,#4682B4,0
5,5,-0.0654052,3.35509e-09,1.19246,4.10698e-09,All,#4682B4,0
6,5,-0.100343,1.13883e-08,1.06689,-1.495e-08,All,#4682B4,0
7,5,-0.112997,6.05424e-08,0.392461,2.72228e-08,All,#4682B4,0
8,5,-0.0962329,-1.3773e-08,0.375898,3.95891e-08,All,#4682B4,0
9,5,-0.216236,4.67901e-08,-0.574963,3.12457e-08,All,#4682B4,0
0,6,0.0748344,2.06819e-08,3.13228,2.082e-08,All,#4682B4,0
1,6,0.134824,4.58023e-08,1.79821,-1.17426e-08,All,#4682B4,0
2,6,0.14835,1.86141e-08,1.38308,-5.5129e-08,All,#4682B4,0
3,6,0.125549,1.66335e-08,1.99024,3.07995e-08,All,#4682B4,0
4,6,0.130658,-2.93134e-08,2.23208,-4.00374e-08,All,#4682B4,0
5,6,0.126693,2.8877e-09,1.38014,-3.90735e-08,All,#4682B4,0
6,6,0.12476,3.3209e-09,1.99678,-8.61438e-09,All,#4682B4,0
7,6,0.0981676,-2.10119e-08,1.69374,-2.29292e-08,All,#4682B4,0
8,6,0.122447,-6.34623e-10,2.2597,4.19427e-08,All,#4682B4,0
9,6,0.0994017,-3.68695e-08,2.34572,4.98146e-08,All,#4682B4,0
0,7,0.0644757,1.17536e-08,-1.89805,-6.3347e-08,All,#4682B4,0
1,7,0.0423483,2.35038e-08,-2.87482,5.22759e-08,All,#4682B4,0
2,7,0.0682378,-2.41474e-09,-1.6344,-8.83792e-09,All,#4682B4,0
3,7,0.0588787,3.95305e-09,-3.29926,8.23625e-09,All,#4682B4,0
4,7,0.0477706,-2.42252e-08,-2.16237,2.87725e-08,All,#4682B4,0
5,7,0.0499913,1.57325e-08,-2.05563,-1.40076e-10,All,#4682B4,0
6,7,0.101414,-1.11222e-08,-1.84688,4.6041e-09,All,#4682B4,0
7,7,0.0724864,7.57612e-09,-1.72015,-4.59379e-08,All,#4682B4,0
8,7,0.0774239,1.77931e-08,-1.67283,1.94605e-08,All,#4682B4,0
9,7,0.0283166,-9.74788e-09,-2.12324,4.369e-08,All,#4682B4,0
0,8,0.283126,3.4348e-08,0.301445,2.34948e-08,All,#4682B4,0
1,8,0.298321,-3.35515e-08,-0.184818,6.06489e-08,All,#4682B4,0
2,8,0.259432,-2.73648e-08,0.0933829,1.40541e-08,All,#4682B4,0
3,8,0.331694,-7.38375e-08,0.138298,1.82678e-08,All,#4682B4,0
4,8,0.217327,-1.12531e-10,-0.0929714,1.15083e-08,All,#4682B4,0
5,8,0.195109,5.53194e-09,0.0614124,-1.6458e-08,All,#4682B4,0
6,8,0.266844,8.77629e-09,-0.162442,2.37298e-08,All,#4682B4,0
7,8,0.235217,-6.65124e-09,-0.238448,-2.49983e-08,All,#4682B4,0
8,8,0.224025,-2.65469e-08,-0.175378,2.208e-08,All,#4682B4,0
9,8,0.250703,5.37686e-08,-0.0802234,-2.4017e-08,All,#4682B4,0
0,9,-0.0390564,1.05247e-08,0.70951,4.27525e-08,All,#4682B4,0
1,9,0.0104157,-4.16559e-09,0.572628,1.94446e-08,All,#4682B4,0
2,9,0.00473154,-5.11062e-09,0.23532,2.8227e-08,All,#4682B4,0
3,9,-0.0669073,2.19043e-08,-0.0715273,-3.17734e-08,All,#4682B4,0
4,9,0.0264428,2.81896e-08,0.898671,-6.52442e-09,All,#4682B4,0
5,9,-0.0286068,1.84009e-08,0.5634,3.898e-08,All,#4682B4,0
6,9,-0.0274616,-4.45361e-08,0.198594,-3.299e-08,All,#4682B4,0
7,9,-0.00586483,-3.70591e-09,0.387363,-1.2514e-08,All,#4682B4,0
8,9,-0.0598004,-3.43275e-08,0.578019,1.87569e-08,All,#4682B4,0
9,9,-0.0489136,-2.88879e-08,0.113904,-7.89449e-09,All,#4682B4,0
0,10,-0.329455,-4.1433e-08,-0.182975,-6.63812e-09,All,#4682B4,0
1,10,-0.460267,4.2068e-08,-1.73152,7.28455e-09,All,#4682B4,0
2,10,-0.380921,7.05499e-09,-0.494256,-8.00233e-09,All,#4682B4,0
3,10,-0.348081,2.55583e-09,-0.562789,3.29487e-08,All,#4682B4,0
4,10,-0.366639,-2.07976e-08,-0.239841,4.10246e-09,All,#4682B4,0
5,10,-0.452325,-2.18107e-08,-2.43979,5.88571e-09,All,#4682B4,0
6,10,-0.373263,2.15319e-08,-1.18424,7.3953e-08,All,#4682B4,0
7,10,-0.449989,-4.31796e-08,-1.42796,-2.49613e-08,All,#4682B4,0
8,10,-0.358514,-4.78498e-08,-0.0194838,-2.64384e-08,All,#4682B4,0
9,10,-0.385906,3.59478e-09,-0.729592,-1.4962e-08,All,#4682B4,0
0,11,0.22974,2.80748e-09,0.595429,-4.38152e-10,All,#4682B4,0
1,11,0.23896,3.17187e-09,0.193867,1.341e-08,All,#4682B4,0
2,11,0.275724,-3.31386e-09,1.19776,4.02258e-08,All,#4682B4,0
3,11,0.200295,-2.16862e-09,0.232227,9.00643e-09,All,#4682B4,0
4,11,0.257068,-4.54631e-09,0.279603,-6.10155e-09,All,#4682B4,0
5,11,0.266648,-1.75847e-08,1.36648,1.09784e-08,All,#4682B4,0
6,11,0.163321,-2.24381e-08,-0.0594642,-3.28851e-08,All,#4682B4,0
7,11,0.26005,3.84922e-08,0.708139,-1.59201e-08,All,#4682B4,0
8,11,0.20014,-3.66085e-08,0.576495,-9.23576e-09,All,#4682B4,0
9,11,0.192046,2.97408e-08,0.00915533,-5.65648e-09,All,#4682B4,0
0,12,-0.0814422,-1.8902e-08,0.105844,1.83745e-08,All,#4682B4,0
1,12,-0.0222095,5.00041e-09,0.789622,-3.55034e-09,All,#4682B4,0
2,12,-0.0443581,-4.13834e-09,0.336074,-1.56844e-08,All,#4682B4,0
3,12,0.0452721,-2.41922e-08,0.722445,-2.89231e-08,All,#4682B4,0
4,12,-0.0293626,-2.00448e-08,0.712353,-1.20301e-08,All,#4682B4,0
5,12,-0.0145148,3.46956e-08,1.54685,1.43547e-08,All,#4682B4,0
6,12,-0.0551364,1.3264e-09,0.663547,4.92169e-10,All,#4682B4,0
7,12,0.0469162,9.34386e-09,0.896873,-1.89441e-08,All,#4682B4,0
8,12,-0.0791712,2.87479e-09,0.141595,-3.05307e-08,All,#4682B4,0
9,12,-0.0168223,-2.48647e-08,0.379725,5.65586e-10,All,#4682B4,0
0,13,0.0132053,-2.01318e-09,-0.20275,-3.92632e-08,All,#4682B4,0
1,13,0.0210016,3.12932e-09,-0.0387549,-1.44635e-08,All,#4682B4,0
2,13,0.0444424,6.33435e-09,0.444441,-1.10685e-08,All,#4682B4,0
3,13,0.0560587,1.21095e-08,-0.0313525,-3.51429e-08,All,#4682B4,0
4,13,-0.00278083,-3.68336e-09,0.0218138,-4.03098e-09,All,#4682B4,0
5,13,0.0368366,-1.40934e-08,0.498059,4.90175e-08,All,#4682B4,0
6,13,0.0251633,3.39603e-08,0.982966,1.64902e-08,All,#4682B4,0
7,13,0.00492557,6.07167e-09,-0.21209,-1.79529e-08,All,#4682B4,0
8,13,-0.0369322,-1.85817e-08,-0.298944,5.2855e-08,All,#4682B4,0
9,13,0.0239413,3.19256e-08,0.0973503,-3.58273e-08,All,#4682B4,0
0,14,0.153927,-1.16632e-08,-0.984152,-4.56461e-09,All,#4682B4,0
1,14,0.113552,-1.11076e-08,-1.28797,-4.93441e-08,All,#4682B4,0
2,14,0.154409,1.86133e-09,-1.04102,-1.88884e-09,All,#4682B4,0
3,14,0.152763,-1.33854e-09,-1.20013,-6.4138e-09,All,#4682B4,0
4,14,0.15288,2.19928e-08,-1.14817,-2.17354e-08,All,#4682B4,0
5,14,0.140655,1.08595e-08,-1.52028,1.0518e-08,All,#4682B4,0
6,14,0.141497,-5.27626e-08,-0.841942,1.23894e-08,All,#4682B4,0
7,14,0.122325,-6.40061e-09,-1.39519,-7.07221e-08,All,#4682B4,0
8,14,0.0991857,5.31516e-09,-1.64814,2.92045e-08,All,#4682B4,0
9,14,0.203861,1.69991e-08,-1.03127,-5.87379e-09,All,#4682B4,0
