rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
1,1,1,39.1753,1.77777,1.77777,0,All,#4682B4,0
2,1,1,38.3871,2.02803,2.02803,0,All,#4682B4,0
3,1,1,37.4448,2.34099,2.34099,0,All,#4682B4,0
4,1,1,40.001,1.52623,1.52623,0,All,#4682B4,0
5,1,1,39.9753,1.53388,1.53388,0,All,#4682B4,0
6,1,1,36.417,2.70084,2.70084,0,All,#4682B4,0
7,1,1,39.0548,1.81537,1.81537,0,All,#4682B4,0
8,1,1,38.641,1.94631,1.94631,0,All,#4682B4,0
9,1,1,39.2313,1.76039,1.76039,0,All,#4682B4,0
10,1,1,39.8576,1.56917,1.56917,0,All,#4682B4,0
1,1,2,52.3468,1.30271,1.30271,0,All,#4682B4,0
2,1,2,51.0505,1.60011,1.60011,0,All,#4682B4,0
3,1,2,50.0261,1.84603,1.84603,0,All,#4682B4,0
4,1,2,54.1071,0.921685,0.921685,0,All,#4682B4,0
5,1,2,55.1801,0.701358,0.701358,0,All,#4682B4,0
6,1,2,50.9851,1.61552,1.61552,0,All,#4682B4,0
7,1,2,51.6828,1.45318,1.45318,0,All,#4682B4,0
8,1,2,49.6854,1.93008,1.93008,0,All,#4682B4,0
9,1,2,52.1477,1.34743,1.34743,0,All,#4682B4,0
10,1,2,51.9404,1.39434,1.39434,0,All,#4682B4,0
1,1,4,37.2466,-0.825726,-0.825726,0,All,#4682B4,0
2,1,4,35.894,-0.464569,-0.464569,0,All,#4682B4,0
3,1,4,34.8049,-0.153399,-0.153399,0,All,#4682B4,0
4,1,4,39.3122,-1.32927,-1.32927,0,All,#4682B4,0
5,1,4,41.093,-1.72276,-1.72276,0,All,#4682B4,0
6,1,4,36.2592,-0.564742,-0.564742,0,All,#4682B4,0
7,1,4,36.581,-0.651354,-0.651354,0,All,#4682B4,0
8,1,4,35.3129,-0.30094,-0.30094,0,All,#4682B4,0
9,1,4,37.0399,-0.772228,-0.772228,0,All,#4682B4,0
10,1,4,37.0374,-0.771573,-0.771573,0,All,#4682B4,0
1,1,6,30.3544,-0.256633,-0.256633,0,All,#4682B4,0
2,1,6,29.4093,0.069638,0.069638,0,All,#4682B4,0
3,1,6,28.3429,0.463881,0.463881,0,All,#4682B4,0
4,1,6,31.7082,-0.690109,-0.690109,0,All,#4682B4,0
5,1,6,32.7893,-1.01058,-1.01058,0,All,#4682B4,0
6,1,6,28.1596,0.534661,0.534661,0,All,#4682B4,0
7,1,6,30.1647,-0.192791,-0.192791,0,All,#4682B4,0
8,1,6,30.3168,-0.244038,-0.244038,0,All,#4682B4,0
9,1,6,30.3741,-0.263242,-0.263242,0,All,#4682B4,0
10,1,6,31.1629,-0.520044,-0.520044,0,All,#4682B4,0
1,1,8.25,26.0744,0.284895,0.284895,0,All,#4682B4,0
2,1,8.25,25.3953,0.570864,0.570864,0,All,#4682B4,0
3,1,8.25,24.3642,1.03553,1.03553,0,All,#4682B4,0
4,1,8.25,26.8398,-0.0200782,-0.0200782,0,All,#4682B4,0
5,1,8.25,27.09,-0.116055,-0.116055,0,All,#4682B4,0
6,1,8.25,22.8876,1.7739,1.7739,0,All,#4682B4,0
7,1,8.25,26.1728,0.244689,0.244689,0,All,#4682B4,0
8,1,8.25,26.8609,-0.0282692,-0.0282692,0,All,#4682B4,0
9,1,8.25,26.2365,0.218792,0.218792,0,All,#4682B4,0
10,1,8.25,27.4118,-0.23688,-0.23688,0,All,#4682B4,0
1,2,1,21.0222,-0.351666,-0.351666,0,All,#4682B4,0
2,2,1,21.3029,-0.484177,-0.484177,0,All,#4682B4,0
3,2,1,20.639,-0.164899,-0.164899,0,All,#4682B4,0
4,2,1,21.7483,-0.687456,-0.687456,0,All,#4682B4,0
5,2,1,21.0583,-0.368901,-0.368901,0,All,#4682B4,0
6,2,1,20.1999,0.0577631,0.0577631,0,All,#4682B4,0
7,2,1,22.0546,-0.822472,-0.822472,0,All,#4682B4,0
8,2,1,21.496,-0.573319,-0.573319,0,All,#4682B4,0
9,2,1,22.4671,-0.998488,-0.998488,0,All,#4682B4,0
10,2,1,22.3649,-0.955488,-0.955488,0,All,#4682B4,0
1,2,2,29.9105,0.965215,0.965215,0,All,#4682B4,0
2,2,2,30.7803,0.643789,0.643789,0,All,#4682B4,0
3,2,2,29.2446,1.22422,1.22422,0,All,#4682B4,0
4,2,2,31.9508,0.238875,0.238875,0,All,#4682B4,0
5,2,2,30.6013,0.708459,0.708459,0,All,#4682B4,0
6,2,2,28.7936,1.40645,1.40645,0,All,#4682B4,0
7,2,2,32.1429,0.175241,0.175241,0,All,#4682B4,0
8,2,2,31.1474,0.513518,0.513518,0,All,#4682B4,0
9,2,2,33.274,-0.184581,-0.184581,0,All,#4682B4,0
10,2,2,33.6881,-0.310256,-0.310256,0,All,#4682B4,0
1,2,4,14.3504,0.749769,0.749769,0,All,#4682B4,0
2,2,4,14.4194,0.696298,0.696298,0,All,#4682B4,0
3,2,4,14.0174,1.01482,1.01482,0,All,#4682B4,0
4,2,4,15.049,0.231689,0.231689,0,All,#4682B4,0
5,2,4,14.0137,1.01782,1.01782,0,All,#4682B4,0
6,2,4,13.2311,1.69377,1.69377,0,All,#4682B4,0
7,2,4,15.4718,-0.0590565,-0.0590565,0,All,#4682B4,0
8,2,4,14.6697,0.506879,0.506879,0,All,#4682B4,0
9,2,4,16.2756,-0.570206,-0.570206,0,All,#4682B4,0
10,2,4,16.5049,-0.706923,-0.706923,0,All,#4682B4,0
1,2,6,10.0852,0.977212,0.977212,0,All,#4682B4,0
2,2,6,9.60713,1.54384,1.54384,0,All,#4682B4,0
3,2,6,9.9608,1.11942,1.11942,0,All,#4682B4,0
4,2,6,9.54512,1.62148,1.62148,0,All,#4682B4,0
5,2,6,9.08817,2.22639,2.22639,0,All,#4682B4,0
6,2,6,9.12518,2.17515,2.17515,0,All,#4682B4,0
7,2,6,10.1424,0.913028,0.913028,0,All,#4682B4,0
8,2,6,9.70759,1.42014,1.42014,0,All,#4682B4,0
9,2,6,10.2595,0.78379,0.78379,0,All,#4682B4,0
10,2,6,9.95238,1.12918,1.12918,0,All,#4682B4,0
1,2,8,7.87199,-0.576521,-0.576521,0,All,#4682B4,0
2,2,8,7.37572,0.0850659,0.0850659,0,All,#4682B4,0
3,2,8,7.76595,-0.442254,-0.442254,0,All,#4682B4,0
4,2,8,7.14742,0.420279,0.420279,0,All,#4682B4,0
5,2,8,6.88787,0.828353,0.828353,0,All,#4682B4,0
6,2,8,7.02358,0.611223,0.611223,0,All,#4682B4,0
7,2,8,7.74072,-0.409767,-0.409767,0,All,#4682B4,0
8,2,8,7.4366,-0.000834718,-0.000834718,0,All,#4682B4,0
9,2,8,7.61549,-0.245332,-0.245332,0,All,#4682B4,0
10,2,8,7.09123,0.506096,0.506096,0,All,#4682B4,0
1,2,10,6.27568,-0.195196,-0.195196,0,All,#4682B4,0
2,2,10,5.89689,0.46092,0.46092,0,All,#4682B4,0
3,2,10,6.15315,0.00820331,0.00820331,0,All,#4682B4,0
4,2,10,5.71326,0.810296,0.810296,0,All,#4682B4,0
5,2,10,5.48153,1.28458,1.28458,0,All,#4682B4,0
6,2,10,5.52264,1.19755,1.19755,0,All,#4682B4,0
7,2,10,6.23262,-0.124632,-0.124632,0,All,#4682B4,0
8,2,10,5.95766,0.350029,0.350029,0,All,#4682B4,0
9,2,10,6.09803,0.102368,0.102368,0,All,#4682B4,0
10,2,10,5.56989,1.09909,1.09909,0,All,#4682B4,0
1,2,11.5,5.30978,-0.79157,-0.79157,0,All,#4682B4,0
2,2,11.5,5.02261,-0.241668,-0.241668,0,All,#4682B4,0
3,2,11.5,5.17727,-0.545405,-0.545405,0,All,#4682B4,0
4,2,11.5,4.90506,0.00199034,0.00199034,0,All,#4682B4,0
5,2,11.5,4.6628,0.542914,0.542914,0,All,#4682B4,0
6,2,11.5,4.62423,0.634265,0.634265,0,All,#4682B4,0
7,2,11.5,5.35961,-0.880977,-0.880977,0,All,#4682B4,0
8,2,11.5,5.08845,-0.373228,-0.373228,0,All,#4682B4,0
9,2,11.5,5.26999,-0.718947,-0.718947,0,All,#4682B4,0
10,2,11.5,4.7994,0.231201,0.231201,0,All,#4682B4,0
1,3,1,21.4364,0.345543,0.345543,0,All,#4682B4,0
2,3,1,21.1715,0.480115,0.480115,0,All,#4682B4,0
3,3,1,22.2705,-0.0572376,-0.0572376,0,All,#4682B4,0
4,3,1,22.9178,-0.349623,-0.349623,0,All,#4682B4,0
5,3,1,22.1066,0.0194949,0.0194949,0,All,#4682B4,0
6,3,1,23.1533,-0.451958,-0.451958,0,All,#4682B4,0
7,3,1,21.9779,0.0805599,0.0805599,0,All,#4682B4,0
8,3,1,23.1004,-0.429169,-0.429169,0,All,#4682B4,0
9,3,1,21.1386,0.49704,0.49704,0,All,#4682B4,0
10,3,1,23.0289,-0.398187,-0.398187,0,All,#4682B4,0
1,3,2,30.1667,0.0273741,0.0273741,0,All,#4682B4,0
2,3,2,29.4818,0.269819,0.269819,0,All,#4682B4,0
3,3,2,31.486,-0.409932,-0.409932,0,All,#4682B4,0
4,3,2,33.8528,-1.10904,-1.10904,0,All,#4682B4,0
5,3,2,31.0344,-0.264447,-0.264447,0,All,#4682B4,0
6,3,2,33.907,-1.1239,-1.1239,0,All,#4682B4,0
7,3,2,31.4825,-0.408822,-0.408822,0,All,#4682B4,0
8,3,2,34.0299,-1.15744,-1.15744,0,All,#4682B4,0
9,3,2,29.544,0.247335,0.247335,0,All,#4682B4,0
10,3,2,32.9379,-0.850713,-0.850713,0,All,#4682B4,0
1,3,4,15.22,0.908229,0.908229,0,All,#4682B4,0
2,3,4,15.4491,0.740412,0.740412,0,All,#4682B4,0
3,3,4,16.055,0.319621,0.319621,0,All,#4682B4,0
4,3,4,16.9421,-0.242109,-0.242109,0,All,#4682B4,0
5,3,4,16.0613,0.315415,0.315415,0,All,#4682B4,0
6,3,4,17.1594,-0.370879,-0.370879,0,All,#4682B4,0
7,3,4,15.4481,0.74115,0.74115,0,All,#4682B4,0
8,3,4,17.1773,-0.381375,-0.381375,0,All,#4682B4,0
9,3,4,15.2114,0.914662,0.914662,0,All,#4682B4,0
10,3,4,16.8592,-0.192124,-0.192124,0,All,#4682B4,0
1,3,6,11.1458,0.0375723,0.0375723,0,All,#4682B4,0
2,3,6,11.6725,-0.433863,-0.433863,0,All,#4682B4,0
3,3,6,11.6403,-0.406218,-0.406218,0,All,#4682B4,0
4,3,6,10.8649,0.307602,0.307602,0,All,#4682B4,0
5,3,6,11.8865,-0.613402,-0.613402,0,All,#4682B4,0
6,3,6,11.3045,-0.109142,-0.109142,0,All,#4682B4,0
7,3,6,10.7142,0.458421,0.458421,0,All,#4682B4,0
8,3,6,11.1334,0.0491947,0.0491947,0,All,#4682B4,0
9,3,6,11.3663,-0.165088,-0.165088,0,All,#4682B4,0
10,3,6,11.8605,-0.591968,-0.591968,0,All,#4682B4,0
