rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
1,1,-1.1739,-2.71544,0.839338,0.18008,All,#4682B4,0
2,1,-3.02739,0.0950637,-0.283986,-0.0340658,All,#4682B4,0
3,1,-2.53713,-0.225874,1.36831,-0.75576,All,#4682B4,0
4,1,-2.22703,-1.11397,0.891283,0.219629,All,#4682B4,0
5,1,-0.644883,-3.54509,1.12728,0.231294,All,#4682B4,0
6,1,-2.30754,-1.02554,0.0706307,0.106792,All,#4682B4,0
7,1,-2.50787,-0.325263,1.32022,-0.619601,All,#4682B4,0
8,1,-2.00019,-1.42933,1.03543,0.17675,All,#4682B4,0
9,1,-2.26653,-0.999182,0.262645,0.0173333,All,#4682B4,0
10,1,-2.20264,-1.07731,0.195256,-0.0650359,All,#4682B4,0
11,1,-1.88568,-1.37093,1.6581,-0.497338,All,#4682B4,0
12,1,-2.32884,-0.926262,0.850871,0.179422,All,#4682B4,0
13,1,-1.61541,-2.03786,0.565572,0.15517,All,#4682B4,0
14,1,-1.30272,-2.54515,0.660824,0.113627,All,#4682B4,0
15,1,-2.60482,-0.276059,1.24145,-0.532732,All,#4682B4,0
16,1,-2.06997,-1.34788,0.939726,0.287654,All,#4682B4,0
17,1,-1.90645,-1.50326,0.457069,-0.0180955,All,#4682B4,0
18,1,-2.18923,-1.16982,0.171831,0.0588047,All,#4682B4,0
19,1,-1.83279,-2.84584,0.752262,1.6202,All,#4682B4,0
20,1,-2.03325,-1.35282,0.984019,0.18822,All,#4682B4,0
21,1,-1.94611,-1.41819,0.431602,-0.029714,All,#4682B4,0
22,1,-2.16854,-1.22371,0.16635,0.0868169,All,#4682B4,0
23,1,-2.66779,-1.55313,0.247681,1.58238,All,#4682B4,0
24,1,-1.49702,-2.21085,1.27734,0.249196,All,#4682B4,0
25,1,-2.19927,-0.951358,0.319847,-0.135479,All,#4682B4,0
26,1,-1.29234,-2.6677,0.606542,0.290806,All,#4682B4,0
27,1,-2.24489,-2.20495,0.496629,1.58488,All,#4682B4,0
